Aug 19 17:24:39 smarty run.sh[925545]: 1.00.296.063 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
Aug 19 17:29:30 smarty run.sh[925545]: 5.51.193.110 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 17:29:30 smarty run.sh[925545]: 5.51.193.636 I slot launch_slot_: id  0 | task 6568 | processing task, is_child = 0
Aug 19 17:29:33 smarty run.sh[925545]: 5.54.641.482 I slot print_timing: id  0 | task 6568 | n_gen =    197, tg =  65.09 t/s, tg_3s =  65.42 t/s
Aug 19 17:29:36 smarty run.sh[925545]: 5.57.645.316 I slot print_timing: id  0 | task 6568 | n_gen =    390, tg =  64.67 t/s, tg_3s =  64.25 t/s
Aug 19 17:29:39 smarty run.sh[925545]: 6.00.649.351 I slot print_timing: id  0 | task 6568 | n_gen =    610, tg =  67.52 t/s, tg_3s =  73.23 t/s
Aug 19 17:29:40 smarty run.sh[925545]: 6.00.760.021 I slot print_timing: id  0 | task 6568 | prompt eval time =     436.30 ms /    41 tokens (   10.64 ms per token,    93.97 tokens per second)
Aug 19 17:29:40 smarty run.sh[925545]: 6.00.760.022 I slot print_timing: id  0 | task 6568 |        eval time =    9129.92 ms /   617 tokens (   14.82 ms per token,    67.47 tokens per second)
Aug 19 17:29:40 smarty run.sh[925545]: 6.00.760.023 I slot print_timing: id  0 | task 6568 |       total time =    9566.22 ms /   658 tokens
Aug 19 17:29:40 smarty run.sh[925545]: 6.00.760.023 I slot print_timing: id  0 | task 6568 |    graphs reused =       6656
Aug 19 17:29:40 smarty run.sh[925545]: 6.00.760.024 I slot print_timing: id  0 | task 6568 | draft acceptance = 0.82544 (  279 accepted /   338 generated), mean len =  1.83
Aug 19 17:29:40 smarty run.sh[925545]: 6.00.761.845 I slot      release: id  0 | task 6568 | stop processing: n_tokens = 101641, truncated = 0
Aug 19 17:29:40 smarty run.sh[925545]: 6.01.054.101 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 17:29:40 smarty run.sh[925545]: 6.01.054.694 I slot launch_slot_: id  0 | task 6909 | processing task, is_child = 0
Aug 19 17:29:43 smarty run.sh[925545]: 6.04.043.032 I slot print_timing: id  0 | task 6909 | prompt eval time =     449.06 ms /    33 tokens (   13.61 ms per token,    73.49 tokens per second)
Aug 19 17:29:43 smarty run.sh[925545]: 6.04.043.033 I slot print_timing: id  0 | task 6909 |        eval time =    2539.12 ms /   172 tokens (   14.85 ms per token,    67.35 tokens per second)
Aug 19 17:29:43 smarty run.sh[925545]: 6.04.043.033 I slot print_timing: id  0 | task 6909 |       total time =    2988.18 ms /   205 tokens
Aug 19 17:29:43 smarty run.sh[925545]: 6.04.043.034 I slot print_timing: id  0 | task 6909 |    graphs reused =       6744
Aug 19 17:29:43 smarty run.sh[925545]: 6.04.043.035 I slot print_timing: id  0 | task 6909 | draft acceptance = 0.92135 (   82 accepted /    89 generated), mean len =  1.92
Aug 19 17:29:43 smarty run.sh[925545]: 6.04.044.826 I slot      release: id  0 | task 6909 | stop processing: n_tokens = 101845, truncated = 0
Aug 19 17:29:44 smarty run.sh[925545]: 6.04.886.024 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.133 (> 0.100 thold), f_keep = 0.031
Aug 19 17:29:46 smarty run.sh[925545]: 6.06.766.941 I slot launch_slot_: id  0 | task 7001 | processing task, is_child = 0
Aug 19 17:29:49 smarty run.sh[925545]: 6.10.387.522 I slot print_timing: id  0 | task 7001 | prompt processing, n_tokens =  10240, progress = 0.43, t =   3.51 s / 2916.39 tokens per second
Aug 19 17:29:50 smarty run.sh[925545]: 6.11.155.507 I slot print_timing: id  0 | task 7001 | prompt processing, n_tokens =  12288, progress = 0.52, t =   4.28 s / 2872.86 tokens per second
Aug 19 17:29:51 smarty run.sh[925545]: 6.11.936.823 I slot print_timing: id  0 | task 7001 | prompt processing, n_tokens =  14336, progress = 0.60, t =   5.06 s / 2835.34 tokens per second
Aug 19 17:29:52 smarty run.sh[925545]: 6.12.734.557 I slot print_timing: id  0 | task 7001 | prompt processing, n_tokens =  16384, progress = 0.69, t =   5.85 s / 2800.73 tokens per second
Aug 19 17:29:52 smarty run.sh[925545]: 6.13.546.625 I slot print_timing: id  0 | task 7001 | prompt processing, n_tokens =  18432, progress = 0.77, t =   6.66 s / 2767.40 tokens per second
Aug 19 17:29:53 smarty run.sh[925545]: 6.14.372.513 I slot print_timing: id  0 | task 7001 | prompt processing, n_tokens =  20480, progress = 0.86, t =   7.48 s / 2736.57 tokens per second
Aug 19 17:29:54 smarty run.sh[925545]: 6.14.822.165 I slot print_timing: id  0 | task 7001 | prompt processing, n_tokens =  21538, progress = 0.90, t =   8.02 s / 2686.06 tokens per second
Aug 19 17:29:54 smarty run.sh[925545]: 6.15.533.644 I slot print_timing: id  0 | task 7001 | prompt processing, n_tokens =  23075, progress = 0.97, t =   8.72 s / 2645.82 tokens per second
Aug 19 17:29:54 smarty run.sh[925545]: 6.15.605.565 W find_slot: non-consecutive token position 23075 after 23074 for sequence 0 with 512 new tokens
Aug 19 17:29:54 smarty run.sh[925545]: 6.15.605.567 W find_slot: non-consecutive token position 23075 after 23075 for sequence 0 with 256 new tokens
Aug 19 17:29:54 smarty run.sh[925545]: 6.15.605.857 W find_slot: non-consecutive token position 23075 after 23074 for sequence 0 with 512 new tokens
Aug 19 17:29:55 smarty run.sh[925545]: 6.15.725.783 W find_slot: non-consecutive token position 23075 after 23075 for sequence 0 with 256 new tokens
Aug 19 17:29:55 smarty run.sh[925545]: 6.15.877.058 W find_slot: non-consecutive token position 23110 after 23075 for sequence 0 with 4 new tokens
Aug 19 17:29:55 smarty run.sh[925545]: 6.15.877.072 W find_slot: non-consecutive token position 23110 after 23075 for sequence 0 with 4 new tokens
Aug 19 17:29:55 smarty run.sh[925545]: 6.15.940.320 I slot print_timing: id  0 | task 7001 | prompt processing, n_tokens =  23847, progress = 1.00, t =   9.16 s / 2602.50 tokens per second
Aug 19 17:29:58 smarty run.sh[925545]: 6.19.044.001 I slot print_timing: id  0 | task 7001 | n_gen =    297, tg =  98.49 t/s, tg_3s =  98.82 t/s
Aug 19 17:30:01 smarty run.sh[925545]: 6.22.054.884 I slot print_timing: id  0 | task 7001 | n_gen =    596, tg =  98.90 t/s, tg_3s =  99.31 t/s
Aug 19 17:30:04 smarty run.sh[925545]: 6.25.072.333 I slot print_timing: id  0 | task 7001 | n_gen =    893, tg =  98.74 t/s, tg_3s =  98.43 t/s
Aug 19 17:30:07 smarty run.sh[925545]: 6.28.085.045 I slot print_timing: id  0 | task 7001 | n_gen =   1189, tg =  98.62 t/s, tg_3s =  98.25 t/s
Aug 19 17:30:10 smarty run.sh[925545]: 6.31.087.960 I slot print_timing: id  0 | task 7001 | n_gen =   1487, tg =  98.74 t/s, tg_3s =  99.24 t/s
Aug 19 17:30:13 smarty run.sh[925545]: 6.34.093.618 I slot print_timing: id  0 | task 7001 | n_gen =   1766, tg =  97.76 t/s, tg_3s =  92.82 t/s
Aug 19 17:30:16 smarty run.sh[925545]: 6.37.108.124 I slot print_timing: id  0 | task 7001 | n_gen =   2073, tg =  98.34 t/s, tg_3s = 101.84 t/s
Aug 19 17:30:19 smarty run.sh[925545]: 6.40.118.485 I slot print_timing: id  0 | task 7001 | n_gen =   2378, tg =  98.71 t/s, tg_3s = 101.32 t/s
Aug 19 17:30:22 smarty run.sh[925545]: 6.43.118.821 I slot print_timing: id  0 | task 7001 | n_gen =   2682, tg =  99.00 t/s, tg_3s = 101.32 t/s
Aug 19 17:30:25 smarty run.sh[925545]: 6.46.130.020 I slot print_timing: id  0 | task 7001 | n_gen =   2984, tg =  99.13 t/s, tg_3s = 100.29 t/s
Aug 19 17:30:28 smarty run.sh[925545]: 6.49.147.152 I slot print_timing: id  0 | task 7001 | n_gen =   3284, tg =  99.16 t/s, tg_3s =  99.43 t/s
Aug 19 17:30:31 smarty run.sh[925545]: 6.52.160.429 I slot print_timing: id  0 | task 7001 | n_gen =   3584, tg =  99.19 t/s, tg_3s =  99.56 t/s
Aug 19 17:30:34 smarty run.sh[925545]: 6.55.163.259 I slot print_timing: id  0 | task 7001 | n_gen =   3882, tg =  99.20 t/s, tg_3s =  99.24 t/s
Aug 19 17:30:37 smarty run.sh[925545]: 6.58.182.405 I slot print_timing: id  0 | task 7001 | n_gen =   4173, tg =  98.99 t/s, tg_3s =  96.38 t/s
Aug 19 17:30:40 smarty run.sh[925545]: 7.01.197.654 I slot print_timing: id  0 | task 7001 | n_gen =   4465, tg =  98.85 t/s, tg_3s =  96.84 t/s
Aug 19 17:30:43 smarty run.sh[925545]: 7.04.036.316 I slot print_timing: id  0 | task 7001 | prompt eval time =    9271.52 ms / 23851 tokens (    0.39 ms per token,  2572.50 tokens per second)
Aug 19 17:30:43 smarty run.sh[925545]: 7.04.036.318 I slot print_timing: id  0 | task 7001 |        eval time =   47997.69 ms /  4735 tokens (   10.14 ms per token,    98.63 tokens per second)
Aug 19 17:30:43 smarty run.sh[925545]: 7.04.036.318 I slot print_timing: id  0 | task 7001 |       total time =   57269.21 ms / 28586 tokens
Aug 19 17:30:43 smarty run.sh[925545]: 7.04.036.319 I slot print_timing: id  0 | task 7001 |    graphs reused =       9153
Aug 19 17:30:43 smarty run.sh[925545]: 7.04.036.320 I slot print_timing: id  0 | task 7001 | draft acceptance = 0.94975 ( 2306 accepted /  2428 generated), mean len =  1.95
Aug 19 17:30:43 smarty run.sh[925545]: 7.04.036.966 I slot      release: id  0 | task 7001 | stop processing: n_tokens = 28585, truncated = 0
Aug 19 17:30:43 smarty run.sh[925545]: 7.04.328.191 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 175449649304
Aug 19 17:30:44 smarty run.sh[925545]: 7.05.307.524 I slot launch_slot_: id  0 | task 9444 | processing task, is_child = 0
Aug 19 17:30:50 smarty run.sh[925545]: 7.11.137.130 I slot print_timing: id  0 | task 9444 | n_gen =    199, tg =  65.91 t/s, tg_3s =  66.24 t/s
Aug 19 17:30:53 smarty run.sh[925545]: 7.14.162.017 I slot print_timing: id  0 | task 9444 | n_gen =    397, tg =  65.68 t/s, tg_3s =  65.46 t/s
Aug 19 17:30:56 smarty run.sh[925545]: 7.17.186.825 I slot print_timing: id  0 | task 9444 | n_gen =    593, tg =  65.39 t/s, tg_3s =  64.80 t/s
Aug 19 17:30:59 smarty run.sh[925545]: 7.20.197.652 I slot print_timing: id  0 | task 9444 | n_gen =    802, tg =  66.39 t/s, tg_3s =  69.42 t/s
Aug 19 17:31:00 smarty run.sh[925545]: 7.20.860.560 I slot print_timing: id  0 | task 9444 | prompt eval time =    2825.30 ms /  3046 tokens (    0.93 ms per token,  1078.12 tokens per second)
Aug 19 17:31:00 smarty run.sh[925545]: 7.20.860.562 I slot print_timing: id  0 | task 9444 |        eval time =   12727.58 ms /   849 tokens (   15.01 ms per token,    66.63 tokens per second)
Aug 19 17:31:00 smarty run.sh[925545]: 7.20.860.562 I slot print_timing: id  0 | task 9444 |       total time =   15552.88 ms /  3895 tokens
Aug 19 17:31:00 smarty run.sh[925545]: 7.20.860.563 I slot print_timing: id  0 | task 9444 |    graphs reused =       9611
Aug 19 17:31:00 smarty run.sh[925545]: 7.20.860.564 I slot print_timing: id  0 | task 9444 | draft acceptance = 0.83369 (  386 accepted /   463 generated), mean len =  1.83
Aug 19 17:31:00 smarty run.sh[925545]: 7.20.862.334 I slot      release: id  0 | task 9444 | stop processing: n_tokens = 105740, truncated = 0
Aug 19 17:31:00 smarty run.sh[925545]: 7.21.105.139 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.985 (> 0.100 thold), f_keep = 1.000
Aug 19 17:31:00 smarty run.sh[925545]: 7.21.105.701 I slot launch_slot_: id  0 | task 9912 | processing task, is_child = 0
Aug 19 17:31:05 smarty run.sh[925545]: 7.25.822.496 I slot print_timing: id  0 | task 9912 | n_gen =    198, tg =  65.40 t/s, tg_3s =  65.73 t/s
Aug 19 17:31:08 smarty run.sh[925545]: 7.28.825.778 I slot print_timing: id  0 | task 9912 | n_gen =    403, tg =  66.83 t/s, tg_3s =  68.26 t/s
Aug 19 17:31:11 smarty run.sh[925545]: 7.31.833.858 I slot print_timing: id  0 | task 9912 | n_gen =    599, tg =  66.27 t/s, tg_3s =  65.16 t/s
Aug 19 17:31:14 smarty run.sh[925545]: 7.34.843.416 I slot print_timing: id  0 | task 9912 | n_gen =    793, tg =  65.82 t/s, tg_3s =  64.46 t/s
Aug 19 17:31:16 smarty run.sh[925545]: 7.37.323.710 I slot print_timing: id  0 | task 9912 | prompt eval time =    1704.52 ms /  1595 tokens (    1.07 ms per token,   935.75 tokens per second)
Aug 19 17:31:16 smarty run.sh[925545]: 7.37.323.712 I slot print_timing: id  0 | task 9912 |        eval time =   14513.31 ms /   962 tokens (   15.10 ms per token,    66.22 tokens per second)
Aug 19 17:31:16 smarty run.sh[925545]: 7.37.323.713 I slot print_timing: id  0 | task 9912 |       total time =   16217.83 ms /  2557 tokens
Aug 19 17:31:16 smarty run.sh[925545]: 7.37.323.713 I slot print_timing: id  0 | task 9912 |    graphs reused =      10128
Aug 19 17:31:16 smarty run.sh[925545]: 7.37.323.714 I slot print_timing: id  0 | task 9912 | draft acceptance = 0.84291 (  440 accepted /   522 generated), mean len =  1.84
Aug 19 17:31:16 smarty run.sh[925545]: 7.37.325.604 I slot      release: id  0 | task 9912 | stop processing: n_tokens = 108297, truncated = 0
Aug 19 17:31:16 smarty run.sh[925545]: 7.37.561.187 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
Aug 19 17:31:16 smarty run.sh[925545]: 7.37.561.752 I slot launch_slot_: id  0 | task 10438 | processing task, is_child = 0
Aug 19 17:31:19 smarty run.sh[925545]: 7.39.965.146 I slot print_timing: id  0 | task 10438 | prompt eval time =    1106.71 ms /   865 tokens (    1.28 ms per token,   781.59 tokens per second)
Aug 19 17:31:19 smarty run.sh[925545]: 7.39.965.147 I slot print_timing: id  0 | task 10438 |        eval time =    1296.53 ms /    92 tokens (   14.25 ms per token,    70.19 tokens per second)
Aug 19 17:31:19 smarty run.sh[925545]: 7.39.965.148 I slot print_timing: id  0 | task 10438 |       total time =    2403.24 ms /   957 tokens
Aug 19 17:31:19 smarty run.sh[925545]: 7.39.965.148 I slot print_timing: id  0 | task 10438 |    graphs reused =      10174
Aug 19 17:31:19 smarty run.sh[925545]: 7.39.965.149 I slot print_timing: id  0 | task 10438 | draft acceptance = 0.93617 (   44 accepted /    47 generated), mean len =  1.94
Aug 19 17:31:19 smarty run.sh[925545]: 7.39.966.992 I slot      release: id  0 | task 10438 | stop processing: n_tokens = 109253, truncated = 0
Aug 19 17:31:19 smarty run.sh[925545]: 7.40.217.118 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
Aug 19 17:31:19 smarty run.sh[925545]: 7.40.217.638 I slot launch_slot_: id  0 | task 10489 | processing task, is_child = 0
Aug 19 17:31:23 smarty run.sh[925545]: 7.43.878.552 I slot print_timing: id  0 | task 10489 | n_gen =    205, tg =  67.54 t/s, tg_3s =  67.87 t/s
Aug 19 17:31:26 smarty run.sh[925545]: 7.46.893.598 I slot print_timing: id  0 | task 10489 | n_gen =    405, tg =  66.94 t/s, tg_3s =  66.33 t/s
Aug 19 17:31:29 smarty run.sh[925545]: 7.49.904.488 I slot print_timing: id  0 | task 10489 | n_gen =    591, tg =  65.22 t/s, tg_3s =  61.78 t/s
Aug 19 17:31:32 smarty run.sh[925545]: 7.52.913.533 I slot print_timing: id  0 | task 10489 | n_gen =    778, tg =  64.45 t/s, tg_3s =  62.15 t/s
Aug 19 17:31:34 smarty run.sh[925545]: 7.54.948.589 I slot print_timing: id  0 | task 10489 | prompt eval time =     640.29 ms /   276 tokens (    2.32 ms per token,   431.06 tokens per second)
Aug 19 17:31:34 smarty run.sh[925545]: 7.54.948.591 I slot print_timing: id  0 | task 10489 |        eval time =   14090.49 ms /   913 tokens (   15.45 ms per token,    64.72 tokens per second)
Aug 19 17:31:34 smarty run.sh[925545]: 7.54.948.591 I slot print_timing: id  0 | task 10489 |       total time =   14730.78 ms /  1189 tokens
Aug 19 17:31:34 smarty run.sh[925545]: 7.54.948.592 I slot print_timing: id  0 | task 10489 |    graphs reused =      10670
Aug 19 17:31:34 smarty run.sh[925545]: 7.54.948.593 I slot print_timing: id  0 | task 10489 | draft acceptance = 0.82036 (  411 accepted /   501 generated), mean len =  1.82
Aug 19 17:31:34 smarty run.sh[925545]: 7.54.950.470 I slot      release: id  0 | task 10489 | stop processing: n_tokens = 110441, truncated = 0
Aug 19 17:31:34 smarty run.sh[925545]: 7.55.197.723 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
Aug 19 17:31:34 smarty run.sh[925545]: 7.55.198.251 I slot launch_slot_: id  0 | task 10993 | processing task, is_child = 0
Aug 19 17:31:38 smarty run.sh[925545]: 7.59.341.455 I slot print_timing: id  0 | task 10993 | n_gen =    209, tg =  69.13 t/s, tg_3s =  69.46 t/s
Aug 19 17:31:40 smarty run.sh[925545]: 8.01.236.755 I slot print_timing: id  0 | task 10993 | prompt eval time =    1134.22 ms /   896 tokens (    1.27 ms per token,   789.97 tokens per second)
Aug 19 17:31:40 smarty run.sh[925545]: 8.01.236.756 I slot print_timing: id  0 | task 10993 |        eval time =    4904.09 ms /   341 tokens (   14.42 ms per token,    69.33 tokens per second)
Aug 19 17:31:40 smarty run.sh[925545]: 8.01.236.757 I slot print_timing: id  0 | task 10993 |       total time =    6038.31 ms /  1237 tokens
Aug 19 17:31:40 smarty run.sh[925545]: 8.01.236.757 I slot print_timing: id  0 | task 10993 |    graphs reused =      10841
Aug 19 17:31:40 smarty run.sh[925545]: 8.01.236.759 I slot print_timing: id  0 | task 10993 | draft acceptance = 0.95402 (  166 accepted /   174 generated), mean len =  1.95
Aug 19 17:31:40 smarty run.sh[925545]: 8.01.238.808 I slot      release: id  0 | task 10993 | stop processing: n_tokens = 111677, truncated = 0
Aug 19 17:31:40 smarty run.sh[925545]: 8.01.467.572 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
Aug 19 17:31:40 smarty run.sh[925545]: 8.01.468.087 I slot launch_slot_: id  0 | task 11171 | processing task, is_child = 0
Aug 19 17:31:43 smarty run.sh[925545]: 8.04.087.122 I slot print_timing: id  0 | task 11171 | prompt eval time =     694.00 ms /   370 tokens (    1.88 ms per token,   533.14 tokens per second)
Aug 19 17:31:43 smarty run.sh[925545]: 8.04.087.123 I slot print_timing: id  0 | task 11171 |        eval time =    1924.84 ms /   121 tokens (   16.04 ms per token,    62.34 tokens per second)
Aug 19 17:31:43 smarty run.sh[925545]: 8.04.087.124 I slot print_timing: id  0 | task 11171 |       total time =    2618.84 ms /   491 tokens
Aug 19 17:31:43 smarty run.sh[925545]: 8.04.087.124 I slot print_timing: id  0 | task 11171 |    graphs reused =      10902
Aug 19 17:31:43 smarty run.sh[925545]: 8.04.087.126 I slot print_timing: id  0 | task 11171 | draft acceptance = 0.92063 (   58 accepted /    63 generated), mean len =  1.92
Aug 19 17:31:43 smarty run.sh[925545]: 8.04.089.001 I slot      release: id  0 | task 11171 | stop processing: n_tokens = 112168, truncated = 0
Aug 19 17:31:43 smarty run.sh[925545]: 8.04.322.909 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
Aug 19 17:31:43 smarty run.sh[925545]: 8.04.323.417 I slot launch_slot_: id  0 | task 11237 | processing task, is_child = 0
Aug 19 17:31:47 smarty run.sh[925545]: 8.07.971.749 I slot print_timing: id  0 | task 11237 | prompt eval time =     945.97 ms /   600 tokens (    1.58 ms per token,   634.27 tokens per second)
Aug 19 17:31:47 smarty run.sh[925545]: 8.07.971.750 I slot print_timing: id  0 | task 11237 |        eval time =    2702.20 ms /   180 tokens (   15.10 ms per token,    66.24 tokens per second)
Aug 19 17:31:47 smarty run.sh[925545]: 8.07.971.751 I slot print_timing: id  0 | task 11237 |       total time =    3648.18 ms /   780 tokens
Aug 19 17:31:47 smarty run.sh[925545]: 8.07.971.751 I slot print_timing: id  0 | task 11237 |    graphs reused =      10996
Aug 19 17:31:47 smarty run.sh[925545]: 8.07.971.752 I slot print_timing: id  0 | task 11237 | draft acceptance = 0.86458 (   83 accepted /    96 generated), mean len =  1.86
Aug 19 17:31:47 smarty run.sh[925545]: 8.07.973.627 I slot      release: id  0 | task 11237 | stop processing: n_tokens = 112947, truncated = 0
Aug 19 17:31:47 smarty run.sh[925545]: 8.08.214.914 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 17:31:47 smarty run.sh[925545]: 8.08.215.464 I slot launch_slot_: id  0 | task 11337 | processing task, is_child = 0
Aug 19 17:31:49 smarty run.sh[925545]: 8.10.203.870 I slot print_timing: id  0 | task 11337 | prompt eval time =     501.26 ms /    72 tokens (    6.96 ms per token,   143.64 tokens per second)
Aug 19 17:31:49 smarty run.sh[925545]: 8.10.203.872 I slot print_timing: id  0 | task 11337 |        eval time =    1486.95 ms /   102 tokens (   14.72 ms per token,    67.92 tokens per second)
Aug 19 17:31:49 smarty run.sh[925545]: 8.10.203.872 I slot print_timing: id  0 | task 11337 |       total time =    1988.21 ms /   174 tokens
Aug 19 17:31:49 smarty run.sh[925545]: 8.10.203.873 I slot print_timing: id  0 | task 11337 |    graphs reused =      11048
Aug 19 17:31:49 smarty run.sh[925545]: 8.10.203.874 I slot print_timing: id  0 | task 11337 | draft acceptance = 0.90566 (   48 accepted /    53 generated), mean len =  1.91
Aug 19 17:31:49 smarty run.sh[925545]: 8.10.205.912 I slot      release: id  0 | task 11337 | stop processing: n_tokens = 113120, truncated = 0
Aug 19 17:31:49 smarty run.sh[925545]: 8.10.442.668 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
Aug 19 17:31:49 smarty run.sh[925545]: 8.10.443.207 I slot launch_slot_: id  0 | task 11393 | processing task, is_child = 0
Aug 19 17:31:52 smarty run.sh[925545]: 8.13.542.233 I slot print_timing: id  0 | task 11393 | prompt eval time =     698.40 ms /   278 tokens (    2.51 ms per token,   398.05 tokens per second)
Aug 19 17:31:52 smarty run.sh[925545]: 8.13.542.235 I slot print_timing: id  0 | task 11393 |        eval time =    2400.47 ms /   164 tokens (   14.73 ms per token,    67.90 tokens per second)
Aug 19 17:31:52 smarty run.sh[925545]: 8.13.542.235 I slot print_timing: id  0 | task 11393 |       total time =    3098.86 ms /   442 tokens
Aug 19 17:31:52 smarty run.sh[925545]: 8.13.542.235 I slot print_timing: id  0 | task 11393 |    graphs reused =      11131
Aug 19 17:31:52 smarty run.sh[925545]: 8.13.542.237 I slot print_timing: id  0 | task 11393 | draft acceptance = 0.92941 (   79 accepted /    85 generated), mean len =  1.93
Aug 19 17:31:52 smarty run.sh[925545]: 8.13.544.176 I slot      release: id  0 | task 11393 | stop processing: n_tokens = 113562, truncated = 0
Aug 19 17:31:53 smarty run.sh[925545]: 8.13.788.427 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 17:31:53 smarty run.sh[925545]: 8.13.788.960 I slot launch_slot_: id  0 | task 11481 | processing task, is_child = 0
Aug 19 17:31:55 smarty run.sh[925545]: 8.16.506.242 I slot print_timing: id  0 | task 11481 | prompt eval time =     546.76 ms /   128 tokens (    4.27 ms per token,   234.11 tokens per second)
Aug 19 17:31:55 smarty run.sh[925545]: 8.16.506.244 I slot print_timing: id  0 | task 11481 |        eval time =    2170.37 ms /   145 tokens (   15.07 ms per token,    66.35 tokens per second)
Aug 19 17:31:55 smarty run.sh[925545]: 8.16.506.244 I slot print_timing: id  0 | task 11481 |       total time =    2717.13 ms /   273 tokens
Aug 19 17:31:55 smarty run.sh[925545]: 8.16.506.245 I slot print_timing: id  0 | task 11481 |    graphs reused =      11207
Aug 19 17:31:55 smarty run.sh[925545]: 8.16.506.250 I slot print_timing: id  0 | task 11481 | draft acceptance = 0.87013 (   67 accepted /    77 generated), mean len =  1.87
Aug 19 17:31:55 smarty run.sh[925545]: 8.16.508.180 I slot      release: id  0 | task 11481 | stop processing: n_tokens = 113834, truncated = 0
Aug 19 17:31:56 smarty run.sh[925545]: 8.16.761.554 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
Aug 19 17:31:56 smarty run.sh[925545]: 8.16.762.118 I slot launch_slot_: id  0 | task 11561 | processing task, is_child = 0
Aug 19 17:32:00 smarty run.sh[925545]: 8.20.911.373 I slot print_timing: id  0 | task 11561 | n_gen =    206, tg =  68.30 t/s, tg_3s =  68.63 t/s
Aug 19 17:32:03 smarty run.sh[925545]: 8.23.928.299 I slot print_timing: id  0 | task 11561 | n_gen =    415, tg =  68.79 t/s, tg_3s =  69.28 t/s
Aug 19 17:32:04 smarty run.sh[925545]: 8.24.952.884 I slot print_timing: id  0 | task 11561 | prompt eval time =    1147.80 ms /   837 tokens (    1.37 ms per token,   729.22 tokens per second)
Aug 19 17:32:04 smarty run.sh[925545]: 8.24.952.886 I slot print_timing: id  0 | task 11561 |        eval time =    7042.81 ms /   486 tokens (   14.52 ms per token,    68.86 tokens per second)
Aug 19 17:32:04 smarty run.sh[925545]: 8.24.952.886 I slot print_timing: id  0 | task 11561 |       total time =    8190.61 ms /  1323 tokens
Aug 19 17:32:04 smarty run.sh[925545]: 8.24.952.887 I slot print_timing: id  0 | task 11561 |    graphs reused =      11452
Aug 19 17:32:04 smarty run.sh[925545]: 8.24.952.888 I slot print_timing: id  0 | task 11561 | draft acceptance = 0.95565 (  237 accepted /   248 generated), mean len =  1.96
Aug 19 17:32:04 smarty run.sh[925545]: 8.24.954.782 I slot      release: id  0 | task 11561 | stop processing: n_tokens = 115156, truncated = 0
Aug 19 17:32:04 smarty run.sh[925545]: 8.25.204.576 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 17:32:04 smarty run.sh[925545]: 8.25.205.133 I slot launch_slot_: id  0 | task 11813 | processing task, is_child = 0
Aug 19 17:32:06 smarty run.sh[925545]: 8.27.589.621 I slot print_timing: id  0 | task 11813 | prompt eval time =     605.06 ms /   156 tokens (    3.88 ms per token,   257.83 tokens per second)
Aug 19 17:32:06 smarty run.sh[925545]: 8.27.589.624 I slot print_timing: id  0 | task 11813 |        eval time =    1779.26 ms /   122 tokens (   14.70 ms per token,    68.01 tokens per second)
Aug 19 17:32:06 smarty run.sh[925545]: 8.27.589.625 I slot print_timing: id  0 | task 11813 |       total time =    2384.32 ms /   278 tokens
Aug 19 17:32:06 smarty run.sh[925545]: 8.27.589.625 I slot print_timing: id  0 | task 11813 |    graphs reused =      11514
Aug 19 17:32:06 smarty run.sh[925545]: 8.27.589.626 I slot print_timing: id  0 | task 11813 | draft acceptance = 0.93651 (   59 accepted /    63 generated), mean len =  1.94
Aug 19 17:32:06 smarty run.sh[925545]: 8.27.591.691 I slot      release: id  0 | task 11813 | stop processing: n_tokens = 115434, truncated = 0
