Aug 19 18:16:52 smarty run.sh[952418]: 0.24.891.560 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
Aug 19 18:21:51 smarty run.sh[952418]: 5.23.620.839 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  33270, progress = 0.27, t =  13.20 s / 2520.81 tokens per second
Aug 19 18:21:52 smarty run.sh[952418]: 5.24.595.441 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  35318, progress = 0.28, t =  14.17 s / 2492.82 tokens per second
Aug 19 18:21:53 smarty run.sh[952418]: 5.25.603.090 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  37366, progress = 0.30, t =  15.17 s / 2462.97 tokens per second
Aug 19 18:21:54 smarty run.sh[952418]: 5.26.638.051 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  39414, progress = 0.32, t =  16.20 s / 2432.51 tokens per second
Aug 19 18:21:55 smarty run.sh[952418]: 5.27.697.801 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  41462, progress = 0.33, t =  17.26 s / 2402.40 tokens per second
Aug 19 18:21:56 smarty run.sh[952418]: 5.28.828.247 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  43510, progress = 0.35, t =  18.34 s / 2372.37 tokens per second
Aug 19 18:21:57 smarty run.sh[952418]: 5.30.061.294 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  45558, progress = 0.37, t =  19.62 s / 2322.37 tokens per second
Aug 19 18:21:58 smarty run.sh[952418]: 5.31.179.253 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  47606, progress = 0.38, t =  20.73 s / 2296.32 tokens per second
Aug 19 18:21:59 smarty run.sh[952418]: 5.32.315.863 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  49654, progress = 0.40, t =  21.86 s / 2270.95 tokens per second
Aug 19 18:22:00 smarty run.sh[952418]: 5.33.471.153 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  51702, progress = 0.42, t =  23.02 s / 2246.16 tokens per second
Aug 19 18:22:02 smarty run.sh[952418]: 5.34.645.199 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  53750, progress = 0.43, t =  24.19 s / 2221.99 tokens per second
Aug 19 18:22:03 smarty run.sh[952418]: 5.35.837.160 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  55798, progress = 0.45, t =  25.38 s / 2198.62 tokens per second
Aug 19 18:22:04 smarty run.sh[952418]: 5.37.048.667 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  57846, progress = 0.47, t =  26.59 s / 2175.69 tokens per second
Aug 19 18:22:05 smarty run.sh[952418]: 5.38.281.201 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  59894, progress = 0.48, t =  27.82 s / 2153.16 tokens per second
Aug 19 18:22:06 smarty run.sh[952418]: 5.39.532.541 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  61942, progress = 0.50, t =  29.07 s / 2131.13 tokens per second
Aug 19 18:22:08 smarty run.sh[952418]: 5.40.803.420 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  63990, progress = 0.51, t =  30.33 s / 2109.58 tokens per second
Aug 19 18:22:09 smarty run.sh[952418]: 5.42.093.209 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  66038, progress = 0.53, t =  31.62 s / 2088.44 tokens per second
Aug 19 18:22:10 smarty run.sh[952418]: 5.43.402.006 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  68086, progress = 0.55, t =  32.93 s / 2067.83 tokens per second
Aug 19 18:22:12 smarty run.sh[952418]: 5.44.732.703 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  70134, progress = 0.56, t =  34.25 s / 2047.48 tokens per second
Aug 19 18:22:13 smarty run.sh[952418]: 5.46.081.317 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  72182, progress = 0.58, t =  35.60 s / 2027.60 tokens per second
Aug 19 18:22:14 smarty run.sh[952418]: 5.47.449.677 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  74230, progress = 0.60, t =  36.97 s / 2008.11 tokens per second
Aug 19 18:22:16 smarty run.sh[952418]: 5.48.837.007 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  76278, progress = 0.61, t =  38.35 s / 1988.96 tokens per second
Aug 19 18:22:17 smarty run.sh[952418]: 5.50.244.322 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  78326, progress = 0.63, t =  39.75 s / 1970.25 tokens per second
Aug 19 18:22:19 smarty run.sh[952418]: 5.51.672.767 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  80374, progress = 0.65, t =  41.18 s / 1951.78 tokens per second
Aug 19 18:22:20 smarty run.sh[952418]: 5.53.119.252 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  82422, progress = 0.66, t =  42.62 s / 1933.72 tokens per second
Aug 19 18:22:22 smarty run.sh[952418]: 5.54.586.845 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  84470, progress = 0.68, t =  44.09 s / 1915.91 tokens per second
Aug 19 18:22:23 smarty run.sh[952418]: 5.56.075.471 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  86518, progress = 0.70, t =  45.57 s / 1898.43 tokens per second
Aug 19 18:22:25 smarty run.sh[952418]: 5.57.583.670 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  88566, progress = 0.71, t =  47.08 s / 1881.18 tokens per second
Aug 19 18:22:26 smarty run.sh[952418]: 5.59.111.247 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  90614, progress = 0.73, t =  48.60 s / 1864.34 tokens per second
Aug 19 18:22:28 smarty run.sh[952418]: 6.00.660.972 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  92662, progress = 0.75, t =  50.15 s / 1847.67 tokens per second
Aug 19 18:22:29 smarty run.sh[952418]: 6.02.232.172 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  94710, progress = 0.76, t =  51.72 s / 1831.27 tokens per second
Aug 19 18:22:31 smarty run.sh[952418]: 6.03.821.966 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  96758, progress = 0.78, t =  53.31 s / 1815.14 tokens per second
Aug 19 18:22:32 smarty run.sh[952418]: 6.05.432.676 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens =  98806, progress = 0.80, t =  54.91 s / 1799.30 tokens per second
Aug 19 18:22:34 smarty run.sh[952418]: 6.07.060.248 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 100854, progress = 0.81, t =  56.54 s / 1783.80 tokens per second
Aug 19 18:22:36 smarty run.sh[952418]: 6.08.707.492 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 102902, progress = 0.83, t =  58.18 s / 1768.54 tokens per second
Aug 19 18:22:37 smarty run.sh[952418]: 6.10.377.007 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 104950, progress = 0.84, t =  59.85 s / 1753.57 tokens per second
Aug 19 18:22:39 smarty run.sh[952418]: 6.12.062.346 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 106998, progress = 0.86, t =  61.53 s / 1738.88 tokens per second
Aug 19 18:22:41 smarty run.sh[952418]: 6.13.768.610 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 109046, progress = 0.88, t =  63.24 s / 1724.42 tokens per second
Aug 19 18:22:42 smarty run.sh[952418]: 6.15.496.298 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 111094, progress = 0.89, t =  64.96 s / 1710.16 tokens per second
Aug 19 18:22:44 smarty run.sh[952418]: 6.17.245.568 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 113142, progress = 0.91, t =  66.71 s / 1696.12 tokens per second
Aug 19 18:22:46 smarty run.sh[952418]: 6.19.014.396 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 115190, progress = 0.93, t =  68.47 s / 1682.26 tokens per second
Aug 19 18:22:48 smarty run.sh[952418]: 6.20.801.036 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 117238, progress = 0.94, t =  70.26 s / 1668.69 tokens per second
Aug 19 18:22:50 smarty run.sh[952418]: 6.22.607.631 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 119286, progress = 0.96, t =  72.06 s / 1655.33 tokens per second
Aug 19 18:22:51 smarty run.sh[952418]: 6.24.433.972 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 121334, progress = 0.98, t =  73.89 s / 1642.19 tokens per second
Aug 19 18:22:53 smarty run.sh[952418]: 6.26.280.180 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 123382, progress = 0.99, t =  75.73 s / 1629.29 tokens per second
Aug 19 18:22:54 smarty run.sh[952418]: 6.26.574.479 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 123755, progress = 1.00, t =  76.17 s / 1624.77 tokens per second
Aug 19 18:22:54 smarty run.sh[952418]: 6.27.217.615 I slot print_timing: id  0 | task 5348 | prompt processing, n_tokens = 124267, progress = 1.00, t =  76.74 s / 1619.27 tokens per second
Aug 19 18:22:57 smarty run.sh[952418]: 6.29.956.122 I slot print_timing: id  0 | task 5348 | prompt eval time =   77172.74 ms / 124271 tokens (    0.62 ms per token,  1610.30 tokens per second)
Aug 19 18:22:57 smarty run.sh[952418]: 6.29.956.124 I slot print_timing: id  0 | task 5348 |        eval time =    2495.64 ms /   245 tokens (   10.23 ms per token,    97.77 tokens per second)
Aug 19 18:22:57 smarty run.sh[952418]: 6.29.956.125 I slot print_timing: id  0 | task 5348 |       total time =   79668.37 ms / 124516 tokens
Aug 19 18:22:57 smarty run.sh[952418]: 6.29.956.125 I slot print_timing: id  0 | task 5348 |    graphs reused =       5168
Aug 19 18:22:57 smarty run.sh[952418]: 6.29.956.127 I slot print_timing: id  0 | task 5348 | draft acceptance = 0.93750 (  180 accepted /   192 generated), mean len =  3.81
Aug 19 18:22:57 smarty run.sh[952418]: 6.29.958.162 I slot      release: id  0 | task 5348 | stop processing: n_tokens = 124515, truncated = 0
Aug 19 18:22:57 smarty run.sh[952418]: 6.30.278.693 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
Aug 19 18:22:57 smarty run.sh[952418]: 6.30.279.237 I slot launch_slot_: id  0 | task 5477 | processing task, is_child = 0
Aug 19 18:23:00 smarty run.sh[952418]: 6.33.465.985 I slot print_timing: id  0 | task 5477 | prompt eval time =     698.47 ms /   275 tokens (    2.54 ms per token,   393.72 tokens per second)
Aug 19 18:23:00 smarty run.sh[952418]: 6.33.465.986 I slot print_timing: id  0 | task 5477 |        eval time =    2488.11 ms /   216 tokens (   11.57 ms per token,    86.41 tokens per second)
Aug 19 18:23:00 smarty run.sh[952418]: 6.33.465.986 I slot print_timing: id  0 | task 5477 |       total time =    3186.58 ms /   491 tokens
Aug 19 18:23:00 smarty run.sh[952418]: 6.33.465.987 I slot print_timing: id  0 | task 5477 |    graphs reused =       5230
Aug 19 18:23:00 smarty run.sh[952418]: 6.33.465.993 I slot print_timing: id  0 | task 5477 | draft acceptance = 0.79167 (  152 accepted /   192 generated), mean len =  3.38
Aug 19 18:23:00 smarty run.sh[952418]: 6.33.467.945 I slot      release: id  0 | task 5477 | stop processing: n_tokens = 125006, truncated = 0
Aug 19 18:23:01 smarty run.sh[952418]: 6.33.784.824 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
Aug 19 18:23:01 smarty run.sh[952418]: 6.33.785.371 I slot launch_slot_: id  0 | task 5544 | processing task, is_child = 0
Aug 19 18:23:04 smarty run.sh[952418]: 6.37.488.071 I slot print_timing: id  0 | task 5544 | n_gen =    220, tg =  72.14 t/s, tg_3s =  72.47 t/s
Aug 19 18:23:06 smarty run.sh[952418]: 6.38.817.234 I slot print_timing: id  0 | task 5544 | prompt eval time =     666.99 ms /   225 tokens (    2.96 ms per token,   337.34 tokens per second)
Aug 19 18:23:06 smarty run.sh[952418]: 6.38.817.235 I slot print_timing: id  0 | task 5544 |        eval time =    4364.72 ms /   334 tokens (   13.11 ms per token,    76.29 tokens per second)
Aug 19 18:23:06 smarty run.sh[952418]: 6.38.817.236 I slot print_timing: id  0 | task 5544 |       total time =    5031.70 ms /   559 tokens
Aug 19 18:23:06 smarty run.sh[952418]: 6.38.817.236 I slot print_timing: id  0 | task 5544 |    graphs reused =       5340
Aug 19 18:23:06 smarty run.sh[952418]: 6.38.817.238 I slot print_timing: id  0 | task 5544 | draft acceptance = 0.65774 (  221 accepted /   336 generated), mean len =  2.97
Aug 19 18:23:06 smarty run.sh[952418]: 6.38.819.240 I slot      release: id  0 | task 5544 | stop processing: n_tokens = 125564, truncated = 0
Aug 19 18:23:06 smarty run.sh[952418]: 6.39.079.639 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.994 (> 0.100 thold), f_keep = 1.000
Aug 19 18:23:06 smarty run.sh[952418]: 6.39.080.220 I slot launch_slot_: id  0 | task 5659 | processing task, is_child = 0
Aug 19 18:23:09 smarty run.sh[952418]: 6.42.528.691 I slot print_timing: id  0 | task 5659 | prompt eval time =    1188.46 ms /   820 tokens (    1.45 ms per token,   689.97 tokens per second)
Aug 19 18:23:09 smarty run.sh[952418]: 6.42.528.693 I slot print_timing: id  0 | task 5659 |        eval time =    2259.68 ms /   200 tokens (   11.36 ms per token,    88.07 tokens per second)
Aug 19 18:23:09 smarty run.sh[952418]: 6.42.528.694 I slot print_timing: id  0 | task 5659 |       total time =    3448.13 ms /  1020 tokens
Aug 19 18:23:09 smarty run.sh[952418]: 6.42.528.695 I slot print_timing: id  0 | task 5659 |    graphs reused =       5395
Aug 19 18:23:09 smarty run.sh[952418]: 6.42.528.697 I slot print_timing: id  0 | task 5659 | draft acceptance = 0.84211 (  144 accepted /   171 generated), mean len =  3.53
Aug 19 18:23:09 smarty run.sh[952418]: 6.42.530.817 I slot      release: id  0 | task 5659 | stop processing: n_tokens = 126585, truncated = 0
Aug 19 18:23:12 smarty run.sh[952418]: 6.45.155.172 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 18:23:12 smarty run.sh[952418]: 6.45.155.774 I slot launch_slot_: id  0 | task 5720 | processing task, is_child = 0
Aug 19 18:23:16 smarty run.sh[952418]: 6.48.705.024 I slot print_timing: id  0 | task 5720 | n_gen =    193, tg =  63.57 t/s, tg_3s =  63.90 t/s
Aug 19 18:23:17 smarty run.sh[952418]: 6.49.775.538 I slot print_timing: id  0 | task 5720 | prompt eval time =     528.74 ms /    44 tokens (   12.02 ms per token,    83.22 tokens per second)
Aug 19 18:23:17 smarty run.sh[952418]: 6.49.775.540 I slot print_timing: id  0 | task 5720 |        eval time =    4090.76 ms /   283 tokens (   14.51 ms per token,    68.94 tokens per second)
Aug 19 18:23:17 smarty run.sh[952418]: 6.49.775.540 I slot print_timing: id  0 | task 5720 |       total time =    4619.49 ms /   327 tokens
Aug 19 18:23:17 smarty run.sh[952418]: 6.49.775.541 I slot print_timing: id  0 | task 5720 |    graphs reused =       5498
Aug 19 18:23:17 smarty run.sh[952418]: 6.49.775.543 I slot print_timing: id  0 | task 5720 | draft acceptance = 0.56825 (  179 accepted /   315 generated), mean len =  2.70
Aug 19 18:23:17 smarty run.sh[952418]: 6.49.777.566 I slot      release: id  0 | task 5720 | stop processing: n_tokens = 126913, truncated = 0
Aug 19 18:23:19 smarty run.sh[952418]: 6.52.275.484 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 18:23:19 smarty run.sh[952418]: 6.52.276.074 I slot launch_slot_: id  0 | task 5828 | processing task, is_child = 0
Aug 19 18:23:23 smarty run.sh[952418]: 6.55.828.000 I slot print_timing: id  0 | task 5828 | n_gen =    242, tg =  79.80 t/s, tg_3s =  80.13 t/s
Aug 19 18:23:26 smarty run.sh[952418]: 6.58.842.947 I slot print_timing: id  0 | task 5828 | n_gen =    544, tg =  89.98 t/s, tg_3s = 100.17 t/s
Aug 19 18:23:29 smarty run.sh[952418]: 7.01.859.602 I slot print_timing: id  0 | task 5828 | n_gen =    830, tg =  91.59 t/s, tg_3s =  94.81 t/s
Aug 19 18:23:29 smarty run.sh[952418]: 7.02.449.753 I slot print_timing: id  0 | task 5828 | prompt eval time =     531.73 ms /    49 tokens (   10.85 ms per token,    92.15 tokens per second)
Aug 19 18:23:29 smarty run.sh[952418]: 7.02.449.754 I slot print_timing: id  0 | task 5828 |        eval time =    9641.79 ms /   881 tokens (   10.96 ms per token,    91.27 tokens per second)
Aug 19 18:23:29 smarty run.sh[952418]: 7.02.449.755 I slot print_timing: id  0 | task 5828 |       total time =   10173.52 ms /   930 tokens
Aug 19 18:23:29 smarty run.sh[952418]: 7.02.449.755 I slot print_timing: id  0 | task 5828 |    graphs reused =       5739
Aug 19 18:23:29 smarty run.sh[952418]: 7.02.449.757 I slot print_timing: id  0 | task 5828 | draft acceptance = 0.86043 (  635 accepted /   738 generated), mean len =  3.58
Aug 19 18:23:29 smarty run.sh[952418]: 7.02.451.817 I slot      release: id  0 | task 5828 | stop processing: n_tokens = 127843, truncated = 0
Aug 19 18:23:30 smarty run.sh[952418]: 7.02.721.865 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 18:23:30 smarty run.sh[952418]: 7.02.722.464 I slot launch_slot_: id  0 | task 6077 | processing task, is_child = 0
Aug 19 18:23:33 smarty run.sh[952418]: 7.06.254.058 I slot print_timing: id  0 | task 6077 | n_gen =    276, tg =  91.32 t/s, tg_3s =  91.65 t/s
Aug 19 18:23:36 smarty run.sh[952418]: 7.09.281.964 I slot print_timing: id  0 | task 6077 | n_gen =    583, tg =  96.37 t/s, tg_3s = 101.39 t/s
Aug 19 18:23:39 smarty run.sh[952418]: 7.11.601.409 I slot print_timing: id  0 | task 6077 | prompt eval time =     520.15 ms /    19 tokens (   27.38 ms per token,    36.53 tokens per second)
Aug 19 18:23:39 smarty run.sh[952418]: 7.11.601.411 I slot print_timing: id  0 | task 6077 |        eval time =    8358.59 ms /   811 tokens (   10.32 ms per token,    96.91 tokens per second)
Aug 19 18:23:39 smarty run.sh[952418]: 7.11.601.411 I slot print_timing: id  0 | task 6077 |       total time =    8878.75 ms /   830 tokens
Aug 19 18:23:39 smarty run.sh[952418]: 7.11.601.411 I slot print_timing: id  0 | task 6077 |    graphs reused =       5948
Aug 19 18:23:39 smarty run.sh[952418]: 7.11.601.413 I slot print_timing: id  0 | task 6077 | draft acceptance = 0.93584 (  598 accepted /   639 generated), mean len =  3.81
Aug 19 18:23:39 smarty run.sh[952418]: 7.11.603.490 I slot      release: id  0 | task 6077 | stop processing: n_tokens = 128673, truncated = 0
Aug 19 18:23:41 smarty run.sh[952418]: 7.13.913.322 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 18:23:41 smarty run.sh[952418]: 7.13.913.910 I slot launch_slot_: id  0 | task 6293 | processing task, is_child = 0
Aug 19 18:23:45 smarty run.sh[952418]: 7.17.567.849 I slot print_timing: id  0 | task 6293 | n_gen =    189, tg =  62.45 t/s, tg_3s =  62.77 t/s
Aug 19 18:23:48 smarty run.sh[952418]: 7.20.595.821 I slot print_timing: id  0 | task 6293 | n_gen =    449, tg =  74.19 t/s, tg_3s =  85.87 t/s
Aug 19 18:23:49 smarty run.sh[952418]: 7.21.776.261 I slot print_timing: id  0 | task 6293 | prompt eval time =     643.08 ms /   136 tokens (    4.73 ms per token,   211.48 tokens per second)
Aug 19 18:23:49 smarty run.sh[952418]: 7.21.776.263 I slot print_timing: id  0 | task 6293 |        eval time =    7219.11 ms /   560 tokens (   12.91 ms per token,    77.43 tokens per second)
Aug 19 18:23:49 smarty run.sh[952418]: 7.21.776.263 I slot print_timing: id  0 | task 6293 |       total time =    7862.19 ms /   696 tokens
Aug 19 18:23:49 smarty run.sh[952418]: 7.21.776.263 I slot print_timing: id  0 | task 6293 |    graphs reused =       6129
Aug 19 18:23:49 smarty run.sh[952418]: 7.21.776.265 I slot print_timing: id  0 | task 6293 | draft acceptance = 0.68116 (  376 accepted /   552 generated), mean len =  3.04
Aug 19 18:23:49 smarty run.sh[952418]: 7.21.778.337 I slot      release: id  0 | task 6293 | stop processing: n_tokens = 129369, truncated = 0
Aug 19 18:23:50 smarty run.sh[952418]: 7.22.676.060 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 18:23:50 smarty run.sh[952418]: 7.22.676.617 I slot launch_slot_: id  0 | task 6480 | processing task, is_child = 0
Aug 19 18:23:54 smarty run.sh[952418]: 7.26.561.797 I slot print_timing: id  0 | task 6480 | n_gen =    225, tg =  74.15 t/s, tg_3s =  74.48 t/s
Aug 19 18:23:54 smarty run.sh[952418]: 7.27.429.070 I slot print_timing: id  0 | task 6480 | prompt eval time =     864.07 ms /   191 tokens (    4.52 ms per token,   221.05 tokens per second)
Aug 19 18:23:54 smarty run.sh[952418]: 7.27.429.071 I slot print_timing: id  0 | task 6480 |        eval time =    3888.22 ms /   307 tokens (   12.71 ms per token,    78.70 tokens per second)
Aug 19 18:23:54 smarty run.sh[952418]: 7.27.429.072 I slot print_timing: id  0 | task 6480 |       total time =    4752.29 ms /   498 tokens
Aug 19 18:23:54 smarty run.sh[952418]: 7.27.429.072 I slot print_timing: id  0 | task 6480 |    graphs reused =       6226
Aug 19 18:23:54 smarty run.sh[952418]: 7.27.429.074 I slot print_timing: id  0 | task 6480 | draft acceptance = 0.69697 (  207 accepted /   297 generated), mean len =  3.09
Aug 19 18:23:54 smarty run.sh[952418]: 7.27.431.167 I slot      release: id  0 | task 6480 | stop processing: n_tokens = 129866, truncated = 0
Aug 19 18:23:55 smarty run.sh[952418]: 7.27.675.217 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
Aug 19 18:23:55 smarty run.sh[952418]: 7.27.675.784 I slot launch_slot_: id  0 | task 6583 | processing task, is_child = 0
Aug 19 18:23:59 smarty run.sh[952418]: 7.31.719.767 I slot print_timing: id  0 | task 6583 | n_gen =    240, tg =  79.64 t/s, tg_3s =  79.97 t/s
Aug 19 18:24:00 smarty run.sh[952418]: 7.32.629.414 I slot print_timing: id  0 | task 6583 | prompt eval time =    1042.82 ms /   486 tokens (    2.15 ms per token,   466.04 tokens per second)
Aug 19 18:24:00 smarty run.sh[952418]: 7.32.629.416 I slot print_timing: id  0 | task 6583 |        eval time =    3910.64 ms /   331 tokens (   11.85 ms per token,    84.39 tokens per second)
Aug 19 18:24:00 smarty run.sh[952418]: 7.32.629.416 I slot print_timing: id  0 | task 6583 |       total time =    4953.47 ms /   817 tokens
Aug 19 18:24:00 smarty run.sh[952418]: 7.32.629.416 I slot print_timing: id  0 | task 6583 |    graphs reused =       6319
Aug 19 18:24:00 smarty run.sh[952418]: 7.32.629.418 I slot print_timing: id  0 | task 6583 | draft acceptance = 0.82807 (  236 accepted /   285 generated), mean len =  3.48
Aug 19 18:24:00 smarty run.sh[952418]: 7.32.631.497 I slot      release: id  0 | task 6583 | stop processing: n_tokens = 130683, truncated = 0
Aug 19 18:24:00 smarty run.sh[952418]: 7.33.277.822 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 18:24:00 smarty run.sh[952418]: 7.33.278.432 I slot launch_slot_: id  0 | task 6681 | processing task, is_child = 0
Aug 19 18:24:04 smarty run.sh[952418]: 7.36.847.141 I slot print_timing: id  0 | task 6681 | n_gen =    267, tg =  87.78 t/s, tg_3s =  88.11 t/s
Aug 19 18:24:06 smarty run.sh[952418]: 7.39.502.233 I slot print_timing: id  0 | task 6681 | prompt eval time =     538.32 ms /    47 tokens (   11.45 ms per token,    87.31 tokens per second)
Aug 19 18:24:06 smarty run.sh[952418]: 7.39.502.235 I slot print_timing: id  0 | task 6681 |        eval time =    5685.31 ms /   529 tokens (   10.77 ms per token,    92.87 tokens per second)
Aug 19 18:24:06 smarty run.sh[952418]: 7.39.502.235 I slot print_timing: id  0 | task 6681 |       total time =    6223.64 ms /   576 tokens
Aug 19 18:24:06 smarty run.sh[952418]: 7.39.502.235 I slot print_timing: id  0 | task 6681 |    graphs reused =       6460
Aug 19 18:24:06 smarty run.sh[952418]: 7.39.502.264 I slot print_timing: id  0 | task 6681 | draft acceptance = 0.89120 (  385 accepted /   432 generated), mean len =  3.67
Aug 19 18:24:06 smarty run.sh[952418]: 7.39.504.395 I slot      release: id  0 | task 6681 | stop processing: n_tokens = 131259, truncated = 0
Aug 19 18:24:07 smarty run.sh[952418]: 7.40.388.101 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 18:24:07 smarty run.sh[952418]: 7.40.388.676 I slot launch_slot_: id  0 | task 6828 | processing task, is_child = 0
Aug 19 18:24:11 smarty run.sh[952418]: 7.44.023.756 I slot print_timing: id  0 | task 6828 | n_gen =    269, tg =  89.30 t/s, tg_3s =  89.63 t/s
Aug 19 18:24:12 smarty run.sh[952418]: 7.45.550.332 I slot print_timing: id  0 | task 6828 | prompt eval time =     633.70 ms /   158 tokens (    4.01 ms per token,   249.33 tokens per second)
Aug 19 18:24:12 smarty run.sh[952418]: 7.45.550.334 I slot print_timing: id  0 | task 6828 |        eval time =    4527.66 ms /   412 tokens (   11.02 ms per token,    90.78 tokens per second)
Aug 19 18:24:12 smarty run.sh[952418]: 7.45.550.335 I slot print_timing: id  0 | task 6828 |       total time =    5161.36 ms /   570 tokens
Aug 19 18:24:12 smarty run.sh[952418]: 7.45.550.335 I slot print_timing: id  0 | task 6828 |    graphs reused =       6572
Aug 19 18:24:12 smarty run.sh[952418]: 7.45.550.338 I slot print_timing: id  0 | task 6828 | draft acceptance = 0.87427 (  299 accepted /   342 generated), mean len =  3.62
Aug 19 18:24:12 smarty run.sh[952418]: 7.45.552.494 I slot      release: id  0 | task 6828 | stop processing: n_tokens = 131830, truncated = 0
Aug 19 18:24:14 smarty run.sh[952418]: 7.46.691.381 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 18:24:14 smarty run.sh[952418]: 7.46.691.976 I slot launch_slot_: id  0 | task 6945 | processing task, is_child = 0
Aug 19 18:24:17 smarty run.sh[952418]: 7.50.322.192 I slot print_timing: id  0 | task 6945 | n_gen =    219, tg =  71.92 t/s, tg_3s =  72.24 t/s
Aug 19 18:24:20 smarty run.sh[952418]: 7.53.324.200 I slot print_timing: id  0 | task 6945 | n_gen =    414, tg =  68.45 t/s, tg_3s =  64.96 t/s
Aug 19 18:24:23 smarty run.sh[952418]: 7.56.331.682 I slot print_timing: id  0 | task 6945 | n_gen =    618, tg =  68.25 t/s, tg_3s =  67.83 t/s
Aug 19 18:24:26 smarty run.sh[952418]: 7.59.352.476 I slot print_timing: id  0 | task 6945 | n_gen =    893, tg =  73.95 t/s, tg_3s =  91.04 t/s
Aug 19 18:24:28 smarty run.sh[952418]: 8.01.268.082 I slot print_timing: id  0 | task 6945 | prompt eval time =     598.68 ms /   110 tokens (    5.44 ms per token,   183.74 tokens per second)
