Aug 19 17:10:04 smarty run.sh[918640]: 0.58.117.513 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
Aug 19 17:14:24 smarty run.sh[918640]: 5.18.489.743 I slot print_timing: id  0 | task 5873 |       total time =    3123.43 ms /  2000 tokens
Aug 19 17:14:24 smarty run.sh[918640]: 5.18.489.743 I slot print_timing: id  0 | task 5873 |    graphs reused =       5668
Aug 19 17:14:24 smarty run.sh[918640]: 5.18.489.745 I slot print_timing: id  0 | task 5873 | draft acceptance = 0.92188 (   59 accepted /    64 generated), mean len =  2.84
Aug 19 17:14:24 smarty run.sh[918640]: 5.18.491.730 I slot      release: id  0 | task 5873 | stop processing: n_tokens = 115960, truncated = 0
Aug 19 17:14:27 smarty run.sh[918640]: 5.21.080.333 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
Aug 19 17:14:27 smarty run.sh[918640]: 5.21.080.902 I slot launch_slot_: id  0 | task 5909 | processing task, is_child = 0
Aug 19 17:14:31 smarty run.sh[918640]: 5.25.002.943 I slot print_timing: id  0 | task 5909 | n_gen =    218, tg =  71.67 t/s, tg_3s =  72.00 t/s
Aug 19 17:14:34 smarty run.sh[918640]: 5.28.021.787 I slot print_timing: id  0 | task 5909 | n_gen =    458, tg =  75.58 t/s, tg_3s =  79.50 t/s
Aug 19 17:14:34 smarty run.sh[918640]: 5.28.253.840 I slot print_timing: id  0 | task 5909 | prompt eval time =     894.17 ms /   531 tokens (    1.68 ms per token,   593.85 tokens per second)
Aug 19 17:14:34 smarty run.sh[918640]: 5.28.253.841 I slot print_timing: id  0 | task 5909 |        eval time =    6278.61 ms /   477 tokens (   13.19 ms per token,    75.81 tokens per second)
Aug 19 17:14:34 smarty run.sh[918640]: 5.28.253.841 I slot print_timing: id  0 | task 5909 |       total time =    7172.78 ms /  1008 tokens
Aug 19 17:14:34 smarty run.sh[918640]: 5.28.253.842 I slot print_timing: id  0 | task 5909 |    graphs reused =       5854
Aug 19 17:14:34 smarty run.sh[918640]: 5.28.253.843 I slot print_timing: id  0 | task 5909 | draft acceptance = 0.76862 (  289 accepted /   376 generated), mean len =  2.54
Aug 19 17:14:34 smarty run.sh[918640]: 5.28.255.726 I slot      release: id  0 | task 5909 | stop processing: n_tokens = 116968, truncated = 0
Aug 19 17:14:34 smarty run.sh[918640]: 5.28.904.175 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 17:14:34 smarty run.sh[918640]: 5.28.904.716 I slot launch_slot_: id  0 | task 6101 | processing task, is_child = 0
Aug 19 17:14:36 smarty run.sh[918640]: 5.30.251.897 I slot print_timing: id  0 | task 6101 | prompt eval time =     514.31 ms /    62 tokens (    8.30 ms per token,   120.55 tokens per second)
Aug 19 17:14:36 smarty run.sh[918640]: 5.30.251.898 I slot print_timing: id  0 | task 6101 |        eval time =     832.71 ms /    73 tokens (   11.57 ms per token,    86.46 tokens per second)
Aug 19 17:14:36 smarty run.sh[918640]: 5.30.251.899 I slot print_timing: id  0 | task 6101 |       total time =    1347.02 ms /   135 tokens
Aug 19 17:14:36 smarty run.sh[918640]: 5.30.251.899 I slot print_timing: id  0 | task 6101 |    graphs reused =       5878
Aug 19 17:14:36 smarty run.sh[918640]: 5.30.251.900 I slot print_timing: id  0 | task 6101 | draft acceptance = 0.96000 (   48 accepted /    50 generated), mean len =  2.92
Aug 19 17:14:36 smarty run.sh[918640]: 5.30.253.799 I slot      release: id  0 | task 6101 | stop processing: n_tokens = 117103, truncated = 0
Aug 19 17:14:36 smarty run.sh[918640]: 5.30.557.483 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 17:14:36 smarty run.sh[918640]: 5.30.558.036 I slot launch_slot_: id  0 | task 6129 | processing task, is_child = 0
Aug 19 17:14:40 smarty run.sh[918640]: 5.34.134.640 I slot print_timing: id  0 | task 6129 | n_gen =    231, tg =  76.04 t/s, tg_3s =  76.37 t/s
Aug 19 17:14:43 smarty run.sh[918640]: 5.37.161.634 I slot print_timing: id  0 | task 6129 | n_gen =    494, tg =  81.47 t/s, tg_3s =  86.88 t/s
Aug 19 17:14:44 smarty run.sh[918640]: 5.38.913.383 I slot print_timing: id  0 | task 6129 | prompt eval time =     551.78 ms /    86 tokens (    6.42 ms per token,   155.86 tokens per second)
Aug 19 17:14:44 smarty run.sh[918640]: 5.38.913.385 I slot print_timing: id  0 | task 6129 |        eval time =    7803.39 ms /   649 tokens (   12.04 ms per token,    83.04 tokens per second)
Aug 19 17:14:44 smarty run.sh[918640]: 5.38.913.385 I slot print_timing: id  0 | task 6129 |       total time =    8355.17 ms /   735 tokens
Aug 19 17:14:44 smarty run.sh[918640]: 5.38.913.386 I slot print_timing: id  0 | task 6129 |    graphs reused =       6107
Aug 19 17:14:44 smarty run.sh[918640]: 5.38.913.387 I slot print_timing: id  0 | task 6129 | draft acceptance = 0.89056 (  415 accepted /   466 generated), mean len =  2.78
Aug 19 17:14:44 smarty run.sh[918640]: 5.38.915.431 I slot      release: id  0 | task 6129 | stop processing: n_tokens = 117837, truncated = 0
Aug 19 17:14:45 smarty run.sh[918640]: 5.39.846.657 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.136 (> 0.100 thold), f_keep = 0.027
Aug 19 17:14:45 smarty run.sh[918640]: 5.39.850.628 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 632.407 MiB)
Aug 19 17:14:48 smarty run.sh[918640]: 5.42.144.946 I slot launch_slot_: id  0 | task 6365 | processing task, is_child = 0
Aug 19 17:14:51 smarty run.sh[918640]: 5.45.796.570 I slot print_timing: id  0 | task 6365 | prompt processing, n_tokens =  10240, progress = 0.44, t =   3.54 s / 2888.78 tokens per second
Aug 19 17:14:52 smarty run.sh[918640]: 5.46.557.606 I slot print_timing: id  0 | task 6365 | prompt processing, n_tokens =  12288, progress = 0.53, t =   4.30 s / 2856.04 tokens per second
Aug 19 17:14:53 smarty run.sh[918640]: 5.47.332.408 I slot print_timing: id  0 | task 6365 | prompt processing, n_tokens =  14336, progress = 0.61, t =   5.08 s / 2824.43 tokens per second
Aug 19 17:14:54 smarty run.sh[918640]: 5.48.121.937 I slot print_timing: id  0 | task 6365 | prompt processing, n_tokens =  16384, progress = 0.70, t =   5.86 s / 2794.49 tokens per second
Aug 19 17:14:54 smarty run.sh[918640]: 5.48.926.237 I slot print_timing: id  0 | task 6365 | prompt processing, n_tokens =  18432, progress = 0.79, t =   6.67 s / 2765.41 tokens per second
Aug 19 17:14:55 smarty run.sh[918640]: 5.49.744.781 I slot print_timing: id  0 | task 6365 | prompt processing, n_tokens =  20480, progress = 0.88, t =   7.48 s / 2737.43 tokens per second
Aug 19 17:14:56 smarty run.sh[918640]: 5.50.191.296 I slot print_timing: id  0 | task 6365 | prompt processing, n_tokens =  21544, progress = 0.92, t =   8.01 s / 2689.78 tokens per second
Aug 19 17:14:56 smarty run.sh[918640]: 5.50.789.621 I slot print_timing: id  0 | task 6365 | prompt processing, n_tokens =  22841, progress = 0.98, t =   8.57 s / 2665.25 tokens per second
Aug 19 17:14:57 smarty run.sh[918640]: 5.51.028.832 I slot print_timing: id  0 | task 6365 | prompt processing, n_tokens =  23253, progress = 1.00, t =   8.81 s / 2639.43 tokens per second
Aug 19 17:14:57 smarty run.sh[918640]: 5.51.075.701 W find_slot: non-consecutive token position 23253 after 23252 for sequence 0 with 96 new tokens
Aug 19 17:14:57 smarty run.sh[918640]: 5.51.075.764 W find_slot: non-consecutive token position 23253 after 23252 for sequence 0 with 96 new tokens
Aug 19 17:14:57 smarty run.sh[918640]: 5.51.104.693 W find_slot: non-consecutive token position 23272 after 23253 for sequence 0 with 4 new tokens
Aug 19 17:14:57 smarty run.sh[918640]: 5.51.104.708 W find_slot: non-consecutive token position 23272 after 23253 for sequence 0 with 4 new tokens
Aug 19 17:14:57 smarty run.sh[918640]: 5.51.137.436 I slot print_timing: id  0 | task 6365 | prompt processing, n_tokens =  23353, progress = 1.00, t =   8.98 s / 2599.21 tokens per second
Aug 19 17:15:00 smarty run.sh[918640]: 5.54.250.551 I slot print_timing: id  0 | task 6365 | n_gen =    356, tg = 117.76 t/s, tg_3s = 118.09 t/s
Aug 19 17:15:03 smarty run.sh[918640]: 5.57.256.022 I slot print_timing: id  0 | task 6365 | n_gen =    692, tg = 114.78 t/s, tg_3s = 111.80 t/s
Aug 19 17:15:06 smarty run.sh[918640]: 6.00.268.474 I slot print_timing: id  0 | task 6365 | n_gen =   1000, tg = 110.60 t/s, tg_3s = 102.24 t/s
Aug 19 17:15:09 smarty run.sh[918640]: 6.03.276.681 I slot print_timing: id  0 | task 6365 | n_gen =   1369, tg = 113.62 t/s, tg_3s = 122.66 t/s
Aug 19 17:15:12 smarty run.sh[918640]: 6.06.295.294 I slot print_timing: id  0 | task 6365 | n_gen =   1690, tg = 112.16 t/s, tg_3s = 106.34 t/s
Aug 19 17:15:15 smarty run.sh[918640]: 6.09.307.179 I slot print_timing: id  0 | task 6365 | n_gen =   2050, tg = 113.39 t/s, tg_3s = 119.53 t/s
Aug 19 17:15:15 smarty run.sh[918640]: 6.09.641.242 I slot print_timing: id  0 | task 6365 | prompt eval time =    9090.92 ms / 23357 tokens (    0.39 ms per token,  2569.27 tokens per second)
Aug 19 17:15:15 smarty run.sh[918640]: 6.09.641.244 I slot print_timing: id  0 | task 6365 |        eval time =   18405.08 ms /  2090 tokens (    8.81 ms per token,   113.50 tokens per second)
Aug 19 17:15:15 smarty run.sh[918640]: 6.09.641.244 I slot print_timing: id  0 | task 6365 |       total time =   27495.99 ms / 25447 tokens
Aug 19 17:15:15 smarty run.sh[918640]: 6.09.641.244 I slot print_timing: id  0 | task 6365 |    graphs reused =       6937
Aug 19 17:15:15 smarty run.sh[918640]: 6.09.641.246 I slot print_timing: id  0 | task 6365 | draft acceptance = 0.74613 ( 1252 accepted /  1678 generated), mean len =  2.49
Aug 19 17:15:15 smarty run.sh[918640]: 6.09.641.801 I slot      release: id  0 | task 6365 | stop processing: n_tokens = 25448, truncated = 0
Aug 19 17:15:15 smarty run.sh[918640]: 6.09.915.014 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.827 (> 0.100 thold), f_keep = 0.847
Aug 19 17:15:15 smarty run.sh[918640]: 6.09.915.455 I slot launch_slot_: id  0 | task 7220 | processing task, is_child = 0
Aug 19 17:15:19 smarty run.sh[918640]: 6.13.533.364 I slot print_timing: id  0 | task 7220 | prompt processing, n_tokens =  10240, progress = 0.39, t =   3.51 s / 2917.22 tokens per second
Aug 19 17:15:20 smarty run.sh[918640]: 6.14.299.784 I slot print_timing: id  0 | task 7220 | prompt processing, n_tokens =  12288, progress = 0.47, t =   4.27 s / 2874.80 tokens per second
Aug 19 17:15:21 smarty run.sh[918640]: 6.15.079.538 I slot print_timing: id  0 | task 7220 | prompt processing, n_tokens =  14336, progress = 0.55, t =   5.05 s / 2837.57 tokens per second
Aug 19 17:15:21 smarty run.sh[918640]: 6.15.874.497 I slot print_timing: id  0 | task 7220 | prompt processing, n_tokens =  16384, progress = 0.63, t =   5.84 s / 2803.55 tokens per second
Aug 19 17:15:22 smarty run.sh[918640]: 6.16.683.193 I slot print_timing: id  0 | task 7220 | prompt processing, n_tokens =  18432, progress = 0.71, t =   6.65 s / 2771.39 tokens per second
Aug 19 17:15:23 smarty run.sh[918640]: 6.17.507.365 I slot print_timing: id  0 | task 7220 | prompt processing, n_tokens =  20480, progress = 0.79, t =   7.47 s / 2740.62 tokens per second
Aug 19 17:15:24 smarty run.sh[918640]: 6.18.181.147 I slot print_timing: id  0 | task 7220 | prompt processing, n_tokens =  22081, progress = 0.85, t =   8.21 s / 2688.51 tokens per second
Aug 19 17:15:25 smarty run.sh[918640]: 6.18.963.190 I slot print_timing: id  0 | task 7220 | prompt processing, n_tokens =  23790, progress = 0.91, t =   8.98 s / 2650.25 tokens per second
Aug 19 17:15:25 smarty run.sh[918640]: 6.18.969.627 W find_slot: non-consecutive token position 23790 after 23789 for sequence 0 with 96 new tokens
Aug 19 17:15:25 smarty run.sh[918640]: 6.18.969.678 W find_slot: non-consecutive token position 23790 after 23789 for sequence 0 with 96 new tokens
Aug 19 17:15:25 smarty run.sh[918640]: 6.19.001.304 W find_slot: non-consecutive token position 24317 after 23790 for sequence 0 with 512 new tokens
Aug 19 17:15:25 smarty run.sh[918640]: 6.19.001.830 W find_slot: non-consecutive token position 24317 after 23790 for sequence 0 with 512 new tokens
Aug 19 17:15:25 smarty run.sh[918640]: 6.19.727.693 I slot print_timing: id  0 | task 7220 | prompt processing, n_tokens =  25523, progress = 0.98, t =   9.75 s / 2617.24 tokens per second
Aug 19 17:15:26 smarty run.sh[918640]: 6.20.000.681 I slot print_timing: id  0 | task 7220 | prompt processing, n_tokens =  26035, progress = 1.00, t =   9.99 s / 2605.12 tokens per second
Aug 19 17:15:29 smarty run.sh[918640]: 6.23.120.672 I slot print_timing: id  0 | task 7220 | n_gen =    352, tg = 116.30 t/s, tg_3s = 116.63 t/s
Aug 19 17:15:32 smarty run.sh[918640]: 6.26.127.015 I slot print_timing: id  0 | task 7220 | n_gen =    732, tg = 121.34 t/s, tg_3s = 126.40 t/s
Aug 19 17:15:33 smarty run.sh[918640]: 6.27.533.355 I slot print_timing: id  0 | task 7220 | prompt eval time =   10187.12 ms / 26039 tokens (    0.39 ms per token,  2556.07 tokens per second)
Aug 19 17:15:33 smarty run.sh[918640]: 6.27.533.358 I slot print_timing: id  0 | task 7220 |        eval time =    7430.62 ms /   911 tokens (    8.17 ms per token,   122.47 tokens per second)
Aug 19 17:15:33 smarty run.sh[918640]: 6.27.533.358 I slot print_timing: id  0 | task 7220 |       total time =   17617.75 ms / 26950 tokens
Aug 19 17:15:33 smarty run.sh[918640]: 6.27.533.359 I slot print_timing: id  0 | task 7220 |    graphs reused =       7266
Aug 19 17:15:33 smarty run.sh[918640]: 6.27.533.360 I slot print_timing: id  0 | task 7220 | draft acceptance = 0.86377 (  577 accepted /   668 generated), mean len =  2.73
Aug 19 17:15:33 smarty run.sh[918640]: 6.27.533.966 I slot      release: id  0 | task 7220 | stop processing: n_tokens = 26950, truncated = 0
Aug 19 17:15:33 smarty run.sh[918640]: 6.27.657.071 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.993 (> 0.100 thold), f_keep = 1.000
Aug 19 17:15:33 smarty run.sh[918640]: 6.27.657.521 I slot launch_slot_: id  0 | task 7570 | processing task, is_child = 0
Aug 19 17:15:37 smarty run.sh[918640]: 6.30.944.833 I slot print_timing: id  0 | task 7570 | n_gen =    344, tg = 114.03 t/s, tg_3s = 114.36 t/s
Aug 19 17:15:40 smarty run.sh[918640]: 6.33.953.252 I slot print_timing: id  0 | task 7570 | n_gen =    664, tg = 110.20 t/s, tg_3s = 106.37 t/s
Aug 19 17:15:43 smarty run.sh[918640]: 6.36.955.531 I slot print_timing: id  0 | task 7570 | n_gen =   1018, tg = 112.77 t/s, tg_3s = 117.91 t/s
Aug 19 17:15:46 smarty run.sh[918640]: 6.39.974.730 I slot print_timing: id  0 | task 7570 | n_gen =   1365, tg = 113.31 t/s, tg_3s = 114.93 t/s
Aug 19 17:15:49 smarty run.sh[918640]: 6.42.974.751 I slot print_timing: id  0 | task 7570 | n_gen =   1721, tg = 114.38 t/s, tg_3s = 118.67 t/s
Aug 19 17:15:50 smarty run.sh[918640]: 6.44.425.265 I slot print_timing: id  0 | task 7570 | prompt eval time =     279.14 ms /   198 tokens (    1.41 ms per token,   709.31 tokens per second)
Aug 19 17:15:50 smarty run.sh[918640]: 6.44.425.267 I slot print_timing: id  0 | task 7570 |        eval time =   16488.43 ms /  1881 tokens (    8.77 ms per token,   114.02 tokens per second)
Aug 19 17:15:50 smarty run.sh[918640]: 6.44.425.267 I slot print_timing: id  0 | task 7570 |       total time =   16767.57 ms /  2079 tokens
Aug 19 17:15:50 smarty run.sh[918640]: 6.44.425.268 I slot print_timing: id  0 | task 7570 |    graphs reused =       7984
Aug 19 17:15:50 smarty run.sh[918640]: 6.44.425.269 I slot print_timing: id  0 | task 7570 | draft acceptance = 0.79477 ( 1154 accepted /  1452 generated), mean len =  2.59
Aug 19 17:15:50 smarty run.sh[918640]: 6.44.425.896 I slot      release: id  0 | task 7570 | stop processing: n_tokens = 29028, truncated = 0
Aug 19 17:15:50 smarty run.sh[918640]: 6.44.763.563 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 174556830975
Aug 19 17:15:50 smarty run.sh[918640]: 6.44.764.715 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 8109.858 MiB)
Aug 19 17:15:51 smarty run.sh[918640]: 6.45.500.947 I slot launch_slot_: id  0 | task 8299 | processing task, is_child = 0
Aug 19 17:15:55 smarty run.sh[918640]: 6.49.131.162 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  10240, progress = 0.09, t =   3.52 s / 2907.12 tokens per second
Aug 19 17:15:55 smarty run.sh[918640]: 6.49.900.206 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  12288, progress = 0.10, t =   4.29 s / 2865.04 tokens per second
Aug 19 17:15:56 smarty run.sh[918640]: 6.50.683.403 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  14336, progress = 0.12, t =   5.07 s / 2827.81 tokens per second
Aug 19 17:15:57 smarty run.sh[918640]: 6.51.483.668 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  16384, progress = 0.14, t =   5.87 s / 2793.36 tokens per second
Aug 19 17:15:58 smarty run.sh[918640]: 6.52.293.356 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  18432, progress = 0.16, t =   6.68 s / 2761.17 tokens per second
Aug 19 17:15:59 smarty run.sh[918640]: 6.53.118.803 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  20480, progress = 0.17, t =   7.50 s / 2731.11 tokens per second
Aug 19 17:16:00 smarty run.sh[918640]: 6.53.959.382 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  22528, progress = 0.19, t =   8.34 s / 2702.33 tokens per second
Aug 19 17:16:00 smarty run.sh[918640]: 6.54.814.492 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  24576, progress = 0.21, t =   9.19 s / 2674.34 tokens per second
Aug 19 17:16:01 smarty run.sh[918640]: 6.55.685.044 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  26624, progress = 0.23, t =  10.06 s / 2647.01 tokens per second
Aug 19 17:16:01 smarty run.sh[918640]: 6.55.899.248 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  27126, progress = 0.23, t =  10.30 s / 2632.46 tokens per second
Aug 19 17:16:02 smarty run.sh[918640]: 6.56.852.746 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  29174, progress = 0.25, t =  11.22 s / 2600.12 tokens per second
Aug 19 17:16:03 smarty run.sh[918640]: 6.57.760.968 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  31222, progress = 0.26, t =  12.13 s / 2574.76 tokens per second
Aug 19 17:16:04 smarty run.sh[918640]: 6.58.693.194 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  33270, progress = 0.28, t =  13.06 s / 2548.15 tokens per second
Aug 19 17:16:05 smarty run.sh[918640]: 6.59.657.984 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  35318, progress = 0.30, t =  14.02 s / 2519.72 tokens per second
Aug 19 17:16:06 smarty run.sh[918640]: 7.00.655.226 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  37366, progress = 0.32, t =  15.01 s / 2489.35 tokens per second
Aug 19 17:16:07 smarty run.sh[918640]: 7.01.678.366 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  39414, progress = 0.33, t =  16.03 s / 2458.85 tokens per second
Aug 19 17:16:08 smarty run.sh[918640]: 7.02.726.581 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  41462, progress = 0.35, t =  17.07 s / 2428.49 tokens per second
Aug 19 17:16:09 smarty run.sh[918640]: 7.03.792.979 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  43510, progress = 0.37, t =  18.14 s / 2398.87 tokens per second
Aug 19 17:16:10 smarty run.sh[918640]: 7.04.878.774 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  45558, progress = 0.39, t =  19.22 s / 2370.25 tokens per second
Aug 19 17:16:12 smarty run.sh[918640]: 7.05.985.886 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  47606, progress = 0.40, t =  20.32 s / 2342.45 tokens per second
Aug 19 17:16:13 smarty run.sh[918640]: 7.07.109.652 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  49654, progress = 0.42, t =  21.45 s / 2315.39 tokens per second
Aug 19 17:16:14 smarty run.sh[918640]: 7.08.252.979 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  51702, progress = 0.44, t =  22.59 s / 2289.09 tokens per second
Aug 19 17:16:15 smarty run.sh[918640]: 7.09.414.480 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  53750, progress = 0.46, t =  23.74 s / 2263.63 tokens per second
Aug 19 17:16:16 smarty run.sh[918640]: 7.10.595.394 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  55798, progress = 0.47, t =  24.92 s / 2238.81 tokens per second
Aug 19 17:16:17 smarty run.sh[918640]: 7.11.794.404 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  57846, progress = 0.49, t =  26.12 s / 2214.71 tokens per second
Aug 19 17:16:19 smarty run.sh[918640]: 7.13.013.466 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  59894, progress = 0.51, t =  27.34 s / 2191.09 tokens per second
Aug 19 17:16:20 smarty run.sh[918640]: 7.14.250.807 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  61942, progress = 0.52, t =  28.57 s / 2168.05 tokens per second
Aug 19 17:16:21 smarty run.sh[918640]: 7.15.506.569 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  63990, progress = 0.54, t =  29.82 s / 2145.60 tokens per second
Aug 19 17:16:22 smarty run.sh[918640]: 7.16.782.175 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  66038, progress = 0.56, t =  31.10 s / 2123.67 tokens per second
Aug 19 17:16:24 smarty run.sh[918640]: 7.18.078.193 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  68086, progress = 0.58, t =  32.39 s / 2102.16 tokens per second
Aug 19 17:16:25 smarty run.sh[918640]: 7.19.394.619 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  70134, progress = 0.59, t =  33.70 s / 2080.98 tokens per second
Aug 19 17:16:26 smarty run.sh[918640]: 7.20.729.082 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  72182, progress = 0.61, t =  35.03 s / 2060.33 tokens per second
Aug 19 17:16:28 smarty run.sh[918640]: 7.22.085.103 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  74230, progress = 0.63, t =  36.39 s / 2039.98 tokens per second
Aug 19 17:16:29 smarty run.sh[918640]: 7.23.461.140 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  76278, progress = 0.65, t =  37.76 s / 2020.08 tokens per second
Aug 19 17:16:30 smarty run.sh[918640]: 7.24.854.540 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  78326, progress = 0.66, t =  39.15 s / 2000.60 tokens per second
Aug 19 17:16:32 smarty run.sh[918640]: 7.26.268.449 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  80374, progress = 0.68, t =  40.56 s / 1981.47 tokens per second
Aug 19 17:16:33 smarty run.sh[918640]: 7.27.702.978 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  82422, progress = 0.70, t =  41.99 s / 1962.69 tokens per second
Aug 19 17:16:35 smarty run.sh[918640]: 7.29.154.696 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  84470, progress = 0.72, t =  43.44 s / 1944.35 tokens per second
Aug 19 17:16:36 smarty run.sh[918640]: 7.30.627.324 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  86518, progress = 0.73, t =  44.91 s / 1926.37 tokens per second
Aug 19 17:16:38 smarty run.sh[918640]: 7.32.119.400 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  88566, progress = 0.75, t =  46.40 s / 1908.66 tokens per second
Aug 19 17:16:39 smarty run.sh[918640]: 7.33.631.675 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  90614, progress = 0.77, t =  47.91 s / 1891.28 tokens per second
Aug 19 17:16:41 smarty run.sh[918640]: 7.35.162.250 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  92662, progress = 0.79, t =  49.44 s / 1874.27 tokens per second
Aug 19 17:16:42 smarty run.sh[918640]: 7.36.713.478 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  94710, progress = 0.80, t =  50.99 s / 1857.47 tokens per second
Aug 19 17:16:44 smarty run.sh[918640]: 7.38.286.699 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  96758, progress = 0.82, t =  52.56 s / 1840.99 tokens per second
Aug 19 17:16:45 smarty run.sh[918640]: 7.39.876.062 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens =  98806, progress = 0.84, t =  54.14 s / 1824.84 tokens per second
Aug 19 17:16:47 smarty run.sh[918640]: 7.41.488.060 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens = 100854, progress = 0.85, t =  55.75 s / 1808.91 tokens per second
Aug 19 17:16:49 smarty run.sh[918640]: 7.43.115.952 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens = 102902, progress = 0.87, t =  57.38 s / 1793.34 tokens per second
Aug 19 17:16:50 smarty run.sh[918640]: 7.44.767.637 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens = 104950, progress = 0.89, t =  59.03 s / 1778.00 tokens per second
Aug 19 17:16:52 smarty run.sh[918640]: 7.46.435.648 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens = 106998, progress = 0.91, t =  60.69 s / 1762.92 tokens per second
Aug 19 17:16:54 smarty run.sh[918640]: 7.48.123.594 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens = 109046, progress = 0.92, t =  62.38 s / 1748.14 tokens per second
Aug 19 17:16:55 smarty run.sh[918640]: 7.49.830.050 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens = 111094, progress = 0.94, t =  64.08 s / 1733.62 tokens per second
Aug 19 17:16:57 smarty run.sh[918640]: 7.51.555.524 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens = 113142, progress = 0.96, t =  65.81 s / 1719.34 tokens per second
Aug 19 17:16:58 smarty run.sh[918640]: 7.52.250.530 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens = 113911, progress = 0.97, t =  66.62 s / 1709.96 tokens per second
Aug 19 17:17:00 smarty run.sh[918640]: 7.54.173.125 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens = 115959, progress = 0.98, t =  68.42 s / 1694.88 tokens per second
Aug 19 17:17:01 smarty run.sh[918640]: 7.55.551.901 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens = 117513, progress = 1.00, t =  69.95 s / 1679.93 tokens per second
Aug 19 17:17:02 smarty run.sh[918640]: 7.56.165.438 I slot print_timing: id  0 | task 8299 | prompt processing, n_tokens = 118025, progress = 1.00, t =  70.48 s / 1674.47 tokens per second
