Aug 19 18:00:15 smarty run.sh[942818]: 2.25.728.640 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
Aug 19 18:06:40 smarty run.sh[942818]: 8.50.342.320 I slot print_timing: id  0 | task 7224 | n_gen =    193, tg =  63.52 t/s, tg_3s =  63.85 t/s
Aug 19 18:06:40 smarty run.sh[942818]: 8.50.488.819 I slot print_timing: id  0 | task 7224 | prompt eval time =   72279.86 ms / 119943 tokens (    0.60 ms per token,  1659.42 tokens per second)
Aug 19 18:06:40 smarty run.sh[942818]: 8.50.488.821 I slot print_timing: id  0 | task 7224 |        eval time =    3169.02 ms /   202 tokens (   15.77 ms per token,    63.43 tokens per second)
Aug 19 18:06:40 smarty run.sh[942818]: 8.50.488.821 I slot print_timing: id  0 | task 7224 |       total time =   75448.88 ms / 120145 tokens
Aug 19 18:06:40 smarty run.sh[942818]: 8.50.488.821 I slot print_timing: id  0 | task 7224 |    graphs reused =       7203
Aug 19 18:06:40 smarty run.sh[942818]: 8.50.488.822 I slot print_timing: id  0 | task 7224 | draft acceptance = 0.85321 (   93 accepted /   109 generated), mean len =  1.85
Aug 19 18:06:40 smarty run.sh[942818]: 8.50.490.682 I slot      release: id  0 | task 7224 | stop processing: n_tokens = 120145, truncated = 0
Aug 19 18:06:42 smarty run.sh[942818]: 8.52.468.614 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 18:06:42 smarty run.sh[942818]: 8.52.469.121 I slot launch_slot_: id  0 | task 7471 | processing task, is_child = 0
Aug 19 18:06:45 smarty run.sh[942818]: 8.55.909.620 I slot print_timing: id  0 | task 7471 | prompt eval time =     544.59 ms /   124 tokens (    4.39 ms per token,   227.70 tokens per second)
Aug 19 18:06:45 smarty run.sh[942818]: 8.55.909.621 I slot print_timing: id  0 | task 7471 |        eval time =    2895.75 ms /   198 tokens (   14.70 ms per token,    68.03 tokens per second)
Aug 19 18:06:45 smarty run.sh[942818]: 8.55.909.622 I slot print_timing: id  0 | task 7471 |       total time =    3440.34 ms /   322 tokens
Aug 19 18:06:45 smarty run.sh[942818]: 8.55.909.622 I slot print_timing: id  0 | task 7471 |    graphs reused =       7301
Aug 19 18:06:45 smarty run.sh[942818]: 8.55.909.623 I slot print_timing: id  0 | task 7471 | draft acceptance = 0.97000 (   97 accepted /   100 generated), mean len =  1.97
Aug 19 18:06:45 smarty run.sh[942818]: 8.55.911.534 I slot      release: id  0 | task 7471 | stop processing: n_tokens = 120466, truncated = 0
Aug 19 18:06:47 smarty run.sh[942818]: 8.57.498.447 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 18:06:47 smarty run.sh[942818]: 8.57.498.977 I slot launch_slot_: id  0 | task 7574 | processing task, is_child = 0
Aug 19 18:06:49 smarty run.sh[942818]: 8.59.572.432 I slot print_timing: id  0 | task 7574 | prompt eval time =     548.83 ms /   105 tokens (    5.23 ms per token,   191.32 tokens per second)
Aug 19 18:06:49 smarty run.sh[942818]: 8.59.572.434 I slot print_timing: id  0 | task 7574 |        eval time =    1524.45 ms /   104 tokens (   14.80 ms per token,    67.57 tokens per second)
Aug 19 18:06:49 smarty run.sh[942818]: 8.59.572.434 I slot print_timing: id  0 | task 7574 |       total time =    2073.28 ms /   209 tokens
Aug 19 18:06:49 smarty run.sh[942818]: 8.59.572.435 I slot print_timing: id  0 | task 7574 |    graphs reused =       7352
Aug 19 18:06:49 smarty run.sh[942818]: 8.59.572.436 I slot print_timing: id  0 | task 7574 | draft acceptance = 0.96226 (   51 accepted /    53 generated), mean len =  1.96
Aug 19 18:06:49 smarty run.sh[942818]: 8.59.574.510 I slot      release: id  0 | task 7574 | stop processing: n_tokens = 120675, truncated = 0
Aug 19 18:06:51 smarty run.sh[942818]: 9.01.632.640 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
Aug 19 18:06:51 smarty run.sh[942818]: 9.01.633.189 I slot launch_slot_: id  0 | task 7630 | processing task, is_child = 0
Aug 19 18:06:55 smarty run.sh[942818]: 9.05.482.501 I slot print_timing: id  0 | task 7630 | n_gen =    190, tg =  62.80 t/s, tg_3s =  63.13 t/s
Aug 19 18:06:55 smarty run.sh[942818]: 9.05.744.514 I slot print_timing: id  0 | task 7630 | prompt eval time =     839.50 ms /   449 tokens (    1.87 ms per token,   534.84 tokens per second)
Aug 19 18:06:55 smarty run.sh[942818]: 9.05.744.516 I slot print_timing: id  0 | task 7630 |        eval time =    3271.60 ms /   206 tokens (   15.96 ms per token,    62.66 tokens per second)
Aug 19 18:06:55 smarty run.sh[942818]: 9.05.744.517 I slot print_timing: id  0 | task 7630 |       total time =    4111.10 ms /   655 tokens
Aug 19 18:06:55 smarty run.sh[942818]: 9.05.744.517 I slot print_timing: id  0 | task 7630 |    graphs reused =       7464
Aug 19 18:06:55 smarty run.sh[942818]: 9.05.744.518 I slot print_timing: id  0 | task 7630 | draft acceptance = 0.82301 (   93 accepted /   113 generated), mean len =  1.82
Aug 19 18:06:55 smarty run.sh[942818]: 9.05.746.617 I slot      release: id  0 | task 7630 | stop processing: n_tokens = 121330, truncated = 0
Aug 19 18:06:55 smarty run.sh[942818]: 9.05.993.742 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.982 (> 0.100 thold), f_keep = 1.000
Aug 19 18:06:55 smarty run.sh[942818]: 9.05.994.241 I slot launch_slot_: id  0 | task 7746 | processing task, is_child = 0
Aug 19 18:07:01 smarty run.sh[942818]: 9.11.418.006 I slot print_timing: id  0 | task 7746 | n_gen =    185, tg =  61.11 t/s, tg_3s =  61.44 t/s
Aug 19 18:07:04 smarty run.sh[942818]: 9.14.427.970 I slot print_timing: id  0 | task 7746 | n_gen =    360, tg =  59.63 t/s, tg_3s =  58.14 t/s
Aug 19 18:07:07 smarty run.sh[942818]: 9.17.431.087 I slot print_timing: id  0 | task 7746 | n_gen =    523, tg =  57.85 t/s, tg_3s =  54.28 t/s
Aug 19 18:07:10 smarty run.sh[942818]: 9.20.435.133 I slot print_timing: id  0 | task 7746 | n_gen =    699, tg =  58.03 t/s, tg_3s =  58.59 t/s
Aug 19 18:07:13 smarty run.sh[942818]: 9.23.444.620 I slot print_timing: id  0 | task 7746 | n_gen =    870, tg =  57.79 t/s, tg_3s =  56.82 t/s
Aug 19 18:07:16 smarty run.sh[942818]: 9.26.454.707 I slot print_timing: id  0 | task 7746 | n_gen =   1049, tg =  58.07 t/s, tg_3s =  59.47 t/s
Aug 19 18:07:19 smarty run.sh[942818]: 9.29.472.319 I slot print_timing: id  0 | task 7746 | n_gen =   1217, tg =  57.73 t/s, tg_3s =  55.67 t/s
Aug 19 18:07:22 smarty run.sh[942818]: 9.32.492.675 I slot print_timing: id  0 | task 7746 | n_gen =   1379, tg =  57.21 t/s, tg_3s =  53.64 t/s
Aug 19 18:07:25 smarty run.sh[942818]: 9.35.522.499 I slot print_timing: id  0 | task 7746 | n_gen =   1558, tg =  57.42 t/s, tg_3s =  59.08 t/s
Aug 19 18:07:28 smarty run.sh[942818]: 9.38.523.835 I slot print_timing: id  0 | task 7746 | n_gen =   1742, tg =  57.81 t/s, tg_3s =  61.31 t/s
Aug 19 18:07:31 smarty run.sh[942818]: 9.41.528.743 I slot print_timing: id  0 | task 7746 | n_gen =   1914, tg =  57.76 t/s, tg_3s =  57.24 t/s
Aug 19 18:07:34 smarty run.sh[942818]: 9.44.542.567 I slot print_timing: id  0 | task 7746 | n_gen =   2092, tg =  57.87 t/s, tg_3s =  59.06 t/s
Aug 19 18:07:37 smarty run.sh[942818]: 9.47.554.369 I slot print_timing: id  0 | task 7746 | n_gen =   2269, tg =  57.94 t/s, tg_3s =  58.77 t/s
Aug 19 18:07:40 smarty run.sh[942818]: 9.50.574.871 I slot print_timing: id  0 | task 7746 | n_gen =   2439, tg =  57.82 t/s, tg_3s =  56.28 t/s
Aug 19 18:07:43 smarty run.sh[942818]: 9.53.591.292 I slot print_timing: id  0 | task 7746 | n_gen =   2614, tg =  57.83 t/s, tg_3s =  58.02 t/s
Aug 19 18:07:46 smarty run.sh[942818]: 9.56.607.201 I slot print_timing: id  0 | task 7746 | n_gen =   2789, tg =  57.84 t/s, tg_3s =  58.03 t/s
Aug 19 18:07:49 smarty run.sh[942818]: 9.59.628.351 I slot print_timing: id  0 | task 7746 | n_gen =   2961, tg =  57.79 t/s, tg_3s =  56.93 t/s
Aug 19 18:07:52 smarty run.sh[942818]: 10.02.641.299 I slot print_timing: id  0 | task 7746 | n_gen =   3141, tg =  57.90 t/s, tg_3s =  59.74 t/s
Aug 19 18:07:55 smarty run.sh[942818]: 10.05.659.629 I slot print_timing: id  0 | task 7746 | n_gen =   3338, tg =  58.29 t/s, tg_3s =  65.27 t/s
Aug 19 18:07:58 smarty run.sh[942818]: 10.08.666.753 I slot print_timing: id  0 | task 7746 | n_gen =   3532, tg =  58.60 t/s, tg_3s =  64.51 t/s
Aug 19 18:08:01 smarty run.sh[942818]: 10.11.676.688 I slot print_timing: id  0 | task 7746 | n_gen =   3718, tg =  58.75 t/s, tg_3s =  61.80 t/s
Aug 19 18:08:04 smarty run.sh[942818]: 10.14.694.829 I slot print_timing: id  0 | task 7746 | n_gen =   3894, tg =  58.73 t/s, tg_3s =  58.31 t/s
Aug 19 18:08:07 smarty run.sh[942818]: 10.17.711.237 I slot print_timing: id  0 | task 7746 | n_gen =   4065, tg =  58.64 t/s, tg_3s =  56.69 t/s
Aug 19 18:08:10 smarty run.sh[942818]: 10.20.727.951 I slot print_timing: id  0 | task 7746 | n_gen =   4232, tg =  58.50 t/s, tg_3s =  55.36 t/s
Aug 19 18:08:13 smarty run.sh[942818]: 10.23.746.261 I slot print_timing: id  0 | task 7746 | n_gen =   4414, tg =  58.58 t/s, tg_3s =  60.30 t/s
Aug 19 18:08:15 smarty run.sh[942818]: 10.25.491.757 I slot print_timing: id  0 | task 7746 | prompt eval time =    2412.76 ms /  2225 tokens (    1.08 ms per token,   922.18 tokens per second)
Aug 19 18:08:15 smarty run.sh[942818]: 10.25.491.759 I slot print_timing: id  0 | task 7746 |        eval time =   77084.59 ms /  4521 tokens (   17.05 ms per token,    58.64 tokens per second)
Aug 19 18:08:15 smarty run.sh[942818]: 10.25.491.760 I slot print_timing: id  0 | task 7746 |       total time =   79497.35 ms /  6746 tokens
Aug 19 18:08:15 smarty run.sh[942818]: 10.25.491.760 I slot print_timing: id  0 | task 7746 |    graphs reused =      10026
Aug 19 18:08:15 smarty run.sh[942818]: 10.25.491.762 I slot print_timing: id  0 | task 7746 | draft acceptance = 0.75165 ( 1940 accepted /  2581 generated), mean len =  1.75
Aug 19 18:08:15 smarty run.sh[942818]: 10.25.493.738 I slot      release: id  0 | task 7746 | stop processing: n_tokens = 128076, truncated = 0
Aug 19 18:08:15 smarty run.sh[942818]: 10.25.770.746 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
Aug 19 18:08:15 smarty run.sh[942818]: 10.25.771.311 I slot launch_slot_: id  0 | task 10331 | processing task, is_child = 0
Aug 19 18:08:18 smarty run.sh[942818]: 10.28.411.859 I slot print_timing: id  0 | task 10331 | prompt eval time =    1086.48 ms /   692 tokens (    1.57 ms per token,   636.92 tokens per second)
Aug 19 18:08:18 smarty run.sh[942818]: 10.28.411.861 I slot print_timing: id  0 | task 10331 |        eval time =    1553.90 ms /   100 tokens (   15.70 ms per token,    63.71 tokens per second)
Aug 19 18:08:18 smarty run.sh[942818]: 10.28.411.861 I slot print_timing: id  0 | task 10331 |       total time =    2640.38 ms /   792 tokens
Aug 19 18:08:18 smarty run.sh[942818]: 10.28.411.862 I slot print_timing: id  0 | task 10331 |    graphs reused =      10077
Aug 19 18:08:18 smarty run.sh[942818]: 10.28.411.863 I slot print_timing: id  0 | task 10331 | draft acceptance = 0.92308 (   48 accepted /    52 generated), mean len =  1.92
Aug 19 18:08:18 smarty run.sh[942818]: 10.28.413.967 I slot      release: id  0 | task 10331 | stop processing: n_tokens = 128868, truncated = 0
Aug 19 18:08:18 smarty run.sh[942818]: 10.28.672.646 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 1.000
Aug 19 18:08:18 smarty run.sh[942818]: 10.28.673.201 I slot launch_slot_: id  0 | task 10387 | processing task, is_child = 0
Aug 19 18:08:23 smarty run.sh[942818]: 10.33.124.823 I slot print_timing: id  0 | task 10387 | n_gen =    185, tg =  61.15 t/s, tg_3s =  61.48 t/s
Aug 19 18:08:26 smarty run.sh[942818]: 10.36.134.952 I slot print_timing: id  0 | task 10387 | n_gen =    378, tg =  62.64 t/s, tg_3s =  64.12 t/s
Aug 19 18:08:29 smarty run.sh[942818]: 10.39.143.730 I slot print_timing: id  0 | task 10387 | n_gen =    571, tg =  63.14 t/s, tg_3s =  64.15 t/s
Aug 19 18:08:32 smarty run.sh[942818]: 10.42.159.526 I slot print_timing: id  0 | task 10387 | n_gen =    749, tg =  62.11 t/s, tg_3s =  59.02 t/s
Aug 19 18:08:35 smarty run.sh[942818]: 10.45.182.683 I slot print_timing: id  0 | task 10387 | n_gen =    947, tg =  62.79 t/s, tg_3s =  65.49 t/s
Aug 19 18:08:38 smarty run.sh[942818]: 10.48.210.623 I slot print_timing: id  0 | task 10387 | n_gen =   1141, tg =  63.00 t/s, tg_3s =  64.07 t/s
Aug 19 18:08:41 smarty run.sh[942818]: 10.51.211.759 I slot print_timing: id  0 | task 10387 | n_gen =   1321, tg =  62.57 t/s, tg_3s =  59.98 t/s
Aug 19 18:08:42 smarty run.sh[942818]: 10.52.557.677 I slot print_timing: id  0 | task 10387 | prompt eval time =    1442.64 ms /  1075 tokens (    1.34 ms per token,   745.16 tokens per second)
Aug 19 18:08:42 smarty run.sh[942818]: 10.52.557.679 I slot print_timing: id  0 | task 10387 |        eval time =   22441.68 ms /  1406 tokens (   15.97 ms per token,    62.61 tokens per second)
Aug 19 18:08:42 smarty run.sh[942818]: 10.52.557.679 I slot print_timing: id  0 | task 10387 |       total time =   23884.32 ms /  2481 tokens
Aug 19 18:08:42 smarty run.sh[942818]: 10.52.557.679 I slot print_timing: id  0 | task 10387 |    graphs reused =      10807
Aug 19 18:08:42 smarty run.sh[942818]: 10.52.557.681 I slot print_timing: id  0 | task 10387 | draft acceptance = 0.90773 (  669 accepted /   737 generated), mean len =  1.91
Aug 19 18:08:42 smarty run.sh[942818]: 10.52.559.740 I slot      release: id  0 | task 10387 | stop processing: n_tokens = 131349, truncated = 0
Aug 19 18:08:42 smarty run.sh[942818]: 10.52.833.654 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
Aug 19 18:08:42 smarty run.sh[942818]: 10.52.834.214 I slot launch_slot_: id  0 | task 11128 | processing task, is_child = 0
Aug 19 18:08:46 smarty run.sh[942818]: 10.56.600.810 I slot print_timing: id  0 | task 11128 | n_gen =    191, tg =  63.06 t/s, tg_3s =  63.39 t/s
Aug 19 18:08:49 smarty run.sh[942818]: 10.59.604.004 I slot print_timing: id  0 | task 11128 | n_gen =    381, tg =  63.16 t/s, tg_3s =  63.27 t/s
Aug 19 18:08:52 smarty run.sh[942818]: 11.02.606.698 I slot print_timing: id  0 | task 11128 | n_gen =    577, tg =  63.87 t/s, tg_3s =  65.27 t/s
Aug 19 18:08:55 smarty run.sh[942818]: 11.05.610.624 I slot print_timing: id  0 | task 11128 | n_gen =    773, tg =  64.21 t/s, tg_3s =  65.25 t/s
Aug 19 18:08:58 smarty run.sh[942818]: 11.08.639.638 I slot print_timing: id  0 | task 11128 | n_gen =    971, tg =  64.44 t/s, tg_3s =  65.37 t/s
Aug 19 18:09:01 smarty run.sh[942818]: 11.11.615.154 I slot print_timing: id  0 | task 11128 | prompt eval time =     753.58 ms /   289 tokens (    2.61 ms per token,   383.50 tokens per second)
Aug 19 18:09:01 smarty run.sh[942818]: 11.11.615.156 I slot print_timing: id  0 | task 11128 |        eval time =   18027.21 ms /  1163 tokens (   15.51 ms per token,    64.46 tokens per second)
Aug 19 18:09:01 smarty run.sh[942818]: 11.11.615.156 I slot print_timing: id  0 | task 11128 |       total time =   18780.78 ms /  1452 tokens
Aug 19 18:09:01 smarty run.sh[942818]: 11.11.615.156 I slot print_timing: id  0 | task 11128 |    graphs reused =      11391
Aug 19 18:09:01 smarty run.sh[942818]: 11.11.615.157 I slot print_timing: id  0 | task 11128 | draft acceptance = 0.97453 (  574 accepted /   589 generated), mean len =  1.97
Aug 19 18:09:01 smarty run.sh[942818]: 11.11.617.306 I slot      release: id  0 | task 11128 | stop processing: n_tokens = 132801, truncated = 0
Aug 19 18:09:01 smarty run.sh[942818]: 11.11.919.673 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
Aug 19 18:09:01 smarty run.sh[942818]: 11.11.920.375 I slot launch_slot_: id  0 | task 11720 | processing task, is_child = 0
Aug 19 18:09:04 smarty run.sh[942818]: 11.14.683.145 I slot print_timing: id  0 | task 11720 | prompt eval time =    1085.87 ms /   642 tokens (    1.69 ms per token,   591.23 tokens per second)
Aug 19 18:09:04 smarty run.sh[942818]: 11.14.683.146 I slot print_timing: id  0 | task 11720 |        eval time =    1676.71 ms /   103 tokens (   16.44 ms per token,    60.83 tokens per second)
Aug 19 18:09:04 smarty run.sh[942818]: 11.14.683.147 I slot print_timing: id  0 | task 11720 |       total time =    2762.58 ms /   745 tokens
Aug 19 18:09:04 smarty run.sh[942818]: 11.14.683.147 I slot print_timing: id  0 | task 11720 |    graphs reused =      11445
Aug 19 18:09:04 smarty run.sh[942818]: 11.14.683.148 I slot print_timing: id  0 | task 11720 | draft acceptance = 0.85455 (   47 accepted /    55 generated), mean len =  1.85
Aug 19 18:09:04 smarty run.sh[942818]: 11.14.685.368 I slot      release: id  0 | task 11720 | stop processing: n_tokens = 133545, truncated = 0
Aug 19 18:09:04 smarty run.sh[942818]: 11.14.955.259 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.985 (> 0.100 thold), f_keep = 1.000
Aug 19 18:09:04 smarty run.sh[942818]: 11.14.955.847 I slot launch_slot_: id  0 | task 11779 | processing task, is_child = 0
Aug 19 18:09:10 smarty run.sh[942818]: 11.20.426.511 I slot print_timing: id  0 | task 11779 | n_gen =    173, tg =  56.99 t/s, tg_3s =  57.32 t/s
Aug 19 18:09:13 smarty run.sh[942818]: 11.23.434.878 I slot print_timing: id  0 | task 11779 | n_gen =    337, tg =  55.75 t/s, tg_3s =  54.51 t/s
Aug 19 18:09:16 smarty run.sh[942818]: 11.26.133.913 I slot print_timing: id  0 | task 11779 | prompt eval time =    2452.32 ms /  2066 tokens (    1.19 ms per token,   842.47 tokens per second)
Aug 19 18:09:16 smarty run.sh[942818]: 11.26.133.915 I slot print_timing: id  0 | task 11779 |        eval time =    8725.58 ms /   503 tokens (   17.38 ms per token,    57.53 tokens per second)
Aug 19 18:09:16 smarty run.sh[942818]: 11.26.133.915 I slot print_timing: id  0 | task 11779 |       total time =   11177.90 ms /  2569 tokens
Aug 19 18:09:16 smarty run.sh[942818]: 11.26.133.916 I slot print_timing: id  0 | task 11779 |    graphs reused =      11724
Aug 19 18:09:16 smarty run.sh[942818]: 11.26.133.917 I slot print_timing: id  0 | task 11779 | draft acceptance = 0.78014 (  220 accepted /   282 generated), mean len =  1.78
Aug 19 18:09:16 smarty run.sh[942818]: 11.26.136.161 I slot      release: id  0 | task 11779 | stop processing: n_tokens = 136113, truncated = 0
Aug 19 18:09:18 smarty run.sh[942818]: 11.28.687.149 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
Aug 19 18:09:18 smarty run.sh[942818]: 11.28.687.707 I slot launch_slot_: id  0 | task 12065 | processing task, is_child = 0
Aug 19 18:09:22 smarty run.sh[942818]: 11.32.375.084 I slot print_timing: id  0 | task 12065 | n_gen =    187, tg =  61.67 t/s, tg_3s =  62.00 t/s
Aug 19 18:09:23 smarty run.sh[942818]: 11.33.275.280 I slot print_timing: id  0 | task 12065 | prompt eval time =     671.18 ms /   138 tokens (    4.86 ms per token,   205.61 tokens per second)
Aug 19 18:09:23 smarty run.sh[942818]: 11.33.275.281 I slot print_timing: id  0 | task 12065 |        eval time =    3916.23 ms /   244 tokens (   16.12 ms per token,    62.05 tokens per second)
Aug 19 18:09:23 smarty run.sh[942818]: 11.33.275.282 I slot print_timing: id  0 | task 12065 |       total time =    4587.40 ms /   382 tokens
Aug 19 18:09:23 smarty run.sh[942818]: 11.33.275.282 I slot print_timing: id  0 | task 12065 |    graphs reused =      11849
Aug 19 18:09:23 smarty run.sh[942818]: 11.33.275.283 I slot print_timing: id  0 | task 12065 | draft acceptance = 0.91339 (  116 accepted /   127 generated), mean len =  1.91
Aug 19 18:09:23 smarty run.sh[942818]: 11.33.277.522 I slot      release: id  0 | task 12065 | stop processing: n_tokens = 136494, truncated = 0
Aug 19 18:09:23 smarty run.sh[942818]: 11.33.633.475 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 18:09:23 smarty run.sh[942818]: 11.33.634.041 I slot launch_slot_: id  0 | task 12195 | processing task, is_child = 0
Aug 19 18:09:26 smarty run.sh[942818]: 11.36.814.696 I slot print_timing: id  0 | task 12195 | prompt eval time =     554.57 ms /    29 tokens (   19.12 ms per token,    52.29 tokens per second)
Aug 19 18:09:26 smarty run.sh[942818]: 11.36.814.698 I slot print_timing: id  0 | task 12195 |        eval time =    2625.92 ms /   166 tokens (   15.91 ms per token,    62.84 tokens per second)
Aug 19 18:09:26 smarty run.sh[942818]: 11.36.814.698 I slot print_timing: id  0 | task 12195 |       total time =    3180.50 ms /   195 tokens
Aug 19 18:09:26 smarty run.sh[942818]: 11.36.814.698 I slot print_timing: id  0 | task 12195 |    graphs reused =      11933
Aug 19 18:09:26 smarty run.sh[942818]: 11.36.814.700 I slot print_timing: id  0 | task 12195 | draft acceptance = 0.95294 (   81 accepted /    85 generated), mean len =  1.95
Aug 19 18:09:26 smarty run.sh[942818]: 11.36.816.863 I slot      release: id  0 | task 12195 | stop processing: n_tokens = 136689, truncated = 0
Aug 19 18:09:28 smarty run.sh[942818]: 11.38.302.538 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
Aug 19 18:09:28 smarty run.sh[942818]: 11.38.303.087 I slot launch_slot_: id  0 | task 12283 | processing task, is_child = 0
Aug 19 18:09:30 smarty run.sh[942818]: 11.40.552.048 I slot print_timing: id  0 | task 12283 | prompt eval time =     567.73 ms /    62 tokens (    9.16 ms per token,   109.21 tokens per second)
Aug 19 18:09:30 smarty run.sh[942818]: 11.40.552.050 I slot print_timing: id  0 | task 12283 |        eval time =    1681.06 ms /   106 tokens (   16.01 ms per token,    62.46 tokens per second)
Aug 19 18:09:30 smarty run.sh[942818]: 11.40.552.050 I slot print_timing: id  0 | task 12283 |       total time =    2248.79 ms /   168 tokens
Aug 19 18:09:30 smarty run.sh[942818]: 11.40.552.050 I slot print_timing: id  0 | task 12283 |    graphs reused =      11987
Aug 19 18:09:30 smarty run.sh[942818]: 11.40.552.051 I slot print_timing: id  0 | task 12283 | draft acceptance = 0.92727 (   51 accepted /    55 generated), mean len =  1.93
Aug 19 18:09:30 smarty run.sh[942818]: 11.40.554.320 I slot      release: id  0 | task 12283 | stop processing: n_tokens = 136857, truncated = 0
Aug 19 18:09:30 smarty run.sh[942818]: 11.40.814.115 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
Aug 19 18:09:30 smarty run.sh[942818]: 11.40.814.697 I slot launch_slot_: id  0 | task 12341 | processing task, is_child = 0
Aug 19 18:09:34 smarty run.sh[942818]: 11.44.769.801 I slot print_timing: id  0 | task 12341 | n_gen =    169, tg =  55.78 t/s, tg_3s =  56.11 t/s
Aug 19 18:09:37 smarty run.sh[942818]: 11.47.782.057 I slot print_timing: id  0 | task 12341 | n_gen =    351, tg =  58.10 t/s, tg_3s =  60.42 t/s
Aug 19 18:09:39 smarty run.sh[942818]: 11.49.519.296 I slot print_timing: id  0 | task 12341 | prompt eval time =     942.92 ms /   462 tokens (    2.04 ms per token,   489.97 tokens per second)
Aug 19 18:09:39 smarty run.sh[942818]: 11.49.519.298 I slot print_timing: id  0 | task 12341 |        eval time =    7761.53 ms /   460 tokens (   16.91 ms per token,    59.14 tokens per second)
Aug 19 18:09:39 smarty run.sh[942818]: 11.49.519.298 I slot print_timing: id  0 | task 12341 |       total time =    8704.44 ms /   922 tokens
Aug 19 18:09:39 smarty run.sh[942818]: 11.49.519.298 I slot print_timing: id  0 | task 12341 |    graphs reused =      12235
Aug 19 18:09:39 smarty run.sh[942818]: 11.49.519.300 I slot print_timing: id  0 | task 12341 | draft acceptance = 0.83267 (  209 accepted /   251 generated), mean len =  1.83
Aug 19 18:09:39 smarty run.sh[942818]: 11.49.521.543 I slot      release: id  0 | task 12341 | stop processing: n_tokens = 137779, truncated = 0
Aug 19 18:09:39 smarty run.sh[942818]: 11.49.881.264 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
Aug 19 18:09:39 smarty run.sh[942818]: 11.49.881.847 I slot launch_slot_: id  0 | task 12595 | processing task, is_child = 0
Aug 19 18:09:43 smarty run.sh[942818]: 11.53.649.170 I slot print_timing: id  0 | task 12595 | n_gen =    178, tg =  58.68 t/s, tg_3s =  59.00 t/s
Aug 19 18:09:46 smarty run.sh[942818]: 11.56.672.801 I slot print_timing: id  0 | task 12595 | n_gen =    346, tg =  57.12 t/s, tg_3s =  55.56 t/s
Aug 19 18:09:49 smarty run.sh[942818]: 11.59.695.925 I slot print_timing: id  0 | task 12595 | n_gen =    522, tg =  57.48 t/s, tg_3s =  58.22 t/s
Aug 19 18:09:52 smarty run.sh[942818]: 12.02.722.405 I slot print_timing: id  0 | task 12595 | n_gen =    696, tg =  57.49 t/s, tg_3s =  57.49 t/s
Aug 19 18:09:55 smarty run.sh[942818]: 12.05.732.239 I slot print_timing: id  0 | task 12595 | n_gen =    850, tg =  56.23 t/s, tg_3s =  51.17 t/s
Aug 19 18:09:58 smarty run.sh[942818]: 12.08.762.238 I slot print_timing: id  0 | task 12595 | n_gen =   1019, tg =  56.15 t/s, tg_3s =  55.78 t/s
Aug 19 18:10:01 smarty run.sh[942818]: 12.11.791.652 I slot print_timing: id  0 | task 12595 | n_gen =   1196, tg =  56.48 t/s, tg_3s =  58.43 t/s
Aug 19 18:10:02 smarty run.sh[942818]: 12.12.635.274 I slot print_timing: id  0 | task 12595 | prompt eval time =     750.60 ms /   260 tokens (    2.89 ms per token,   346.39 tokens per second)
Aug 19 18:10:02 smarty run.sh[942818]: 12.12.635.276 I slot print_timing: id  0 | task 12595 |        eval time =   22002.67 ms /  1247 tokens (   17.66 ms per token,    56.63 tokens per second)
Aug 19 18:10:02 smarty run.sh[942818]: 12.12.635.276 I slot print_timing: id  0 | task 12595 |       total time =   22753.27 ms /  1507 tokens
Aug 19 18:10:02 smarty run.sh[942818]: 12.12.635.276 I slot print_timing: id  0 | task 12595 |    graphs reused =      12931
